Gene	Rank
H2AFY2	6.349288224
ALPK2	6.34850994
COL5A1	6.34850994
PNKP	6.345432369
ARMCX3	6.345041613
ASCC2	6.34412356
COPG1	6.344096572
YARS	6.342498318
HLA.C	6.334694293
HAS2.AS1	6.297034494
QRICH1	6.285226498
LAS1L	6.272530605
SYNE4	6.268423764
GPR108	6.236130938
KPNA1	6.227696786
TUBG2	6.184202349
SART1	6.18195113
RNF10	6.150795918
CD1D	6.139457751
MCM2	6.138705545
TRIOBP	6.12439844
AL138900.3	6.115115101
FOXC1	6.113480591
MMS19	6.101000066
NUDT10	6.081345823
PDXP	6.069180699
UGDH	6.056604802
REC8	6.033554858
NAA80	6.027017452
KCTD3	6.016283316
LINC01798	5.996705404
ALDH18A1	5.988605379
SELENBP1	5.981225125
HEXA	5.953784322
P3H1	5.948661343
ILVBL	5.948231492
WDR34	5.944759086
RSPO3	5.940144606
KAT14	5.938207737
TCHP	5.923653694
FKBP5	5.914865894
MATN2	5.911025849
ZNF639	5.910743981
AFDN.DT	5.901648418
DBN1	5.899222881
CHST11	5.894060529
JAKMIP2	5.883299879
FUT11	5.858474315
BCS1L	5.851257746
MMP2	5.845988801
CLPTM1L	5.843269719
CAVIN3	5.815968467
PREB	5.813612393
TENM4	5.809493549
FZD2	5.805802687
IDH2	5.802870863
LRRC41	5.79398476
DNAJB1	5.790050822
PRPF31	5.789594178
DOK4	5.763590627
POLR2M	5.749907014
KLF6	5.749392537
KIF22	5.736787467
LPIN1	5.733160748
MYC	5.724079646
BTG2	5.716286247
PCBP4	5.716128648
AC247036.1	5.709639218
CDKN2AIP	5.695374173
AMT	5.690173768
ARL4D	5.682786958
EIF3B	5.682087552
ZFPL1	5.680434681
C8orf58	5.678366204
CDK16	5.67470392
CFC1B	5.673360221
ABHD16A	5.669547071
IRF3	5.663951549
WSB2	5.65578445
CTSB	5.652292198
EEFSEC	5.647635275
PLEKHO1	5.640813718
CAST	5.635104591
TBX3	5.631923426
CDH2	5.626664232
WASF1	5.623168393
PJA1	5.620398459
WDR45	5.618656598
DISP1	5.616090412
NES	5.611731822
CALHM6	5.601316483
SNCB	5.593296102
WRAP53	5.592929463
PARVB	5.57227828
RIPPLY2	5.565604286
ADA	5.559204838
AL135905.2	5.559064173
P4HB	5.547311371
CBX8	5.534324512
CA2	5.533575833
GREB1L	5.521724837
ZNF821	5.496540959
ZC3H7A	5.486638433
SH3GL3	5.4820783
HAUS7	5.469764682
RNF24	5.467394777
AC010320.1	5.445884937
CMBL	5.442270387
CHID1	5.434226052
AKT1	5.433476747
DKC1	5.430718501
TOMM40	5.422812613
PPP2R3B	5.419765821
PLK2	5.411833624
FSCN1	5.411324359
POLD2	5.389838045
CCDC74B	5.388000828
CHMP1A	5.380486662
ZNF831	5.37915016
RRAGA	5.365606188
CDH18	5.365590406
CREB3L2	5.360338924
DYNC1LI2	5.357190589
PGM1	5.355119753
SEC23A	5.349005348
LRRTM1	5.340262972
NFIL3	5.325023383
GPX3	5.31722676
GABBR2	5.314783772
AC018553.2	5.298056934
GPT2	5.295937417
PPOX	5.290198203
SERTAD3	5.287304345
ZC3HAV1L	5.274508426
BHLHE40	5.270527194
TIMP3	5.263787345
PAX9	5.25845514
STUB1	5.251110278
PPP2R5D	5.249684257
ADAM12	5.243033799
GPS1	5.240586386
HMG20B	5.24013431
CLK3	5.230111886
FAM89B	5.228192496
SASH1	5.227992996
MTO1	5.22176871
HOXB3	5.221309853
TPP1	5.218225496
HM13	5.202696677
ILDR2	5.200191499
AC007001.1	5.196910208
PCED1B	5.194176506
SLC25A42	5.190553175
HLA.B	5.19024684
CDK5RAP3	5.188536185
PLIN3	5.183114254
SLC27A6	5.179117377
MAN1A1	5.179117377
COPS7A	5.178398194
WDR46	5.173191975
DGCR6L	5.163879797
FIGNL1	5.158121197
HPCA	5.156656291
DRG2	5.147173526
FASTK	5.133438469
SDF4	5.13247008
P2RX3	5.124641885
ABHD14A.ACY1	5.122236573
SUGP1	5.118238417
ANKMY2	5.116821243
VPS51	5.11394853
SND1	5.113072355
GLMP	5.111559049
PRR16	5.109194987
C3orf52	5.108352799
DDX58	5.095995641
COL5A2	5.092050516
GNAI1	5.08197487
METTL17	5.078008966
POLR3GL	5.075108966
CCDC124	5.072074889
GLB1	5.071317651
C9orf40	5.069815637
RUBCNL	5.061960444
DERL3	5.054196917
GALM	5.052240472
C7orf50	5.050627458
PMPCA	5.049210026
CYHR1	5.043336294
DNAJA3	5.042620187
PPP1R14C	5.039932445
DDB2	5.039564953
NEIL3	5.034793558
EFEMP2	5.033001208
PGF	5.029118496
MLH3	5.028666569
MAP10	5.0255799
TP53I3	5.017907118
AC096540.1	5.014357988
TMEM209	5.013422593
RTKN	5.005102987
ZBTB45	5.002926975
EIF2D	5.000063271
PYCR2	4.997653137
BRMS1	4.996735562
ZNF136	4.992755722
RBM6	4.979137544
PSTPIP2	4.977509458
PELI1	4.972675749
DYRK3	4.971693065
FBXO42	4.965606022
ZC4H2	4.964759302
PPAN	4.954321204
AC027031.2	4.944691263
C11orf68	4.944060988
ANPEP	4.940211317
LINC00092	4.936167506
LMO4	4.932886054
DCTN2	4.913543965
SAP30L	4.913164553
ZC3HC1	4.911072482
NRSN2	4.907114675
CARM1	4.906911349
EXOSC10	4.903747804
ATG13	4.903532656
HTRA2	4.902422139
CTSA	4.897729481
RRP8	4.889576492
PI4K2A	4.88952321
LIG1	4.889297035
INTS4	4.88818423
FOXRED1	4.877715564
FAM50A	4.877688177
EID2	4.876117058
COL6A2	4.867033384
CIB2	4.866186443
SNAP47	4.860203829
GCK	4.859019507
GNPDA2	4.850305504
HSPA1A	4.847584262
ZNF521	4.847139271
RALY	4.843294811
TBL2	4.842363951
NUDT11	4.83864041
MCRS1	4.837333602
HHIPL2	4.836569628
EPB41L3	4.828816684
AC008040.5	4.82556794
PARD6G.AS1	4.82477925
CDK2	4.819256092
LHFPL2	4.813334131
NINL	4.810813528
UBQLN2	4.810390819
MATN3	4.795440709
AIFM1	4.791908053
ACAD9	4.784121776
APOL6	4.783267598
CCS	4.779889474
ERO1B	4.762214027
MAP3K7	4.755059749
DLC1	4.751605756
NR1H2	4.747855367
NECTIN2	4.743675184
PIP4K2B	4.743141685
5-Mar	4.730002903
YPEL3	4.728262086
CEP85L	4.727967225
RNF126	4.727271309
MAD1L1	4.727230791
ANKRA2	4.724125664
DR1	4.721572346
RABL2A	4.718934032
BCKDHA	4.713643191
CYTH2	4.713128565
PRKCD	4.712786344
CD79B	4.707979672
AMHR2	4.691956106
TSEN34	4.685716598
TEDC2	4.685347047
C3orf58	4.6848352
PDIA4	4.682836706
APPL2	4.676651069
MOSPD2	4.662466838
PFKP	4.659796645
COA7	4.656867079
FADS1	4.652829124
CCDC33	4.648826887
SRSF4	4.644442141
BOP1	4.641550511
RNF220	4.633395402
TARBP2	4.626304515
NUDT3	4.615098296
RNF115	4.615054262
DCP1A	4.613876665
LACC1	4.609156917
AC040169.1	4.602211866
ZNF454	4.602116836
VPS35L	4.59872586
CASP7	4.594109798
ADAMTS15	4.583559042
ITGA6.AS1	4.583559042
AC010487.3	4.574906471
CLPTM1	4.572667579
AC006058.3	4.569506499
SLC25A35	4.569506499
CR1L	4.566966461
MAPK3	4.565153316
C10orf88	4.558623611
TFF2	4.548238629
PLK1	4.544385098
GNG11	4.540971248
VAMP2	4.540544534
AARS	4.53570587
MTRR	4.511608223
SESTD1	4.50985321
MTFR1L	4.506923177
ZDHHC9	4.506782796
CARS	4.506365372
USP11	4.495294522
FENDRR	4.487515561
TMEM92	4.46514301
PFKL	4.454444915
NT5DC2	4.45416418
STK19	4.449067899
VAT1	4.446112108
TSR3	4.443702366
EFHD2	4.442560001
DNAJB9	4.436935818
NCAPH	4.431825188
STAM	4.425180635
XPNPEP1	4.413971167
SHARPIN	4.41396943
NSF	4.409467067
KYAT1	4.405629856
FADD	4.402603418
TPST1	4.396248946
PRADC1	4.39576494
RBM42	4.389576395
OGFOD2	4.378607421
SPATA6L	4.371511146
SPSB3	4.364686392
TUBB6	4.36112978
SRP68	4.354985847
ODF2	4.354070087
TDRD3	4.352882141
ARL17B	4.352629076
JOSD2	4.349977796
TFDP1	4.346013776
LPCAT3	4.336588049
LINC00698	4.335327801
ZDHHC16	4.324349521
AMDHD2	4.323741008
HOMER3	4.322240936
ACVR1	4.31656774
LIX1	4.312764568
SPAG4	4.310875661
TMEM74B	4.308476792
ZNF583	4.306618714
AL139156.2	4.306618714
UBXN11	4.304566562
RNF26	4.2992261
PTGR1	4.294935289
NANP	4.282499224
AL121821.1	4.281148911
OPN3	4.273863598
PI4KAP1	4.272191978
NME6	4.266928365
AC243734.1	4.266718303
AGAP7P	4.266718303
RBFA	4.26524275
PARP6	4.265130073
MEGF10	4.258584716
WBP1	4.257562837
ERO1A	4.255364858
CHIC2	4.249731182
MYOZ1	4.247951423
PIK3R1	4.244238441
KIF3A	4.244192628
CCDC15	4.241800472
TNFSF14	4.241250296
AC046185.3	4.241063202
CDC34	4.240064777
LIN37	4.239764451
HUS1	4.238146059
SLC9A9	4.237307306
AKIRIN2	4.233188102
EP400P1	4.231060912
ASIC4	4.228265599
C1orf174	4.224755763
ZNF623	4.221555095
STARD7	4.218709154
ACP6	4.218307658
BLOC1S4	4.217109993
HOXB7	4.215487958
NAPA	4.21498833
DDX41	4.213765185
STC1	4.211107008
ZBTB9	4.210709275
RAB1B	4.206823135
TSTA3	4.206115227
PDZRN3	4.202730276
ADAMTS3	4.202730276
SEPTIN11	4.201372326
FYN	4.192493156
ZNF615	4.191205141
NUDT4	4.187439035
BMPER	4.187302896
TUBA3FP	4.163189651
DNPEP	4.155388107
DHRS13	4.147862407
GNAI2	4.139398739
PEX3	4.139115231
OGG1	4.138055062
SHPRH	4.134849803
CMTM8	4.129827606
CBS	4.127052147
FAM24B	4.115447342
ISYNA1	4.110457456
DCAKD	4.1087049
CDK17	4.107789226
NUDT4B	4.107080514
WDR18	4.106741503
GNB4	4.106565748
PDLIM7	4.105264318
SRRD	4.101122152
SART3	4.099999777
GLG1	4.099910878
XKR5	4.097566422
PPM1B	4.095952925
LMO2	4.088758343
FLYWCH2	4.0885797
PAF1	4.088363103
GRN	4.086811999
TMED7	4.086124217
ZEB2	4.081199291
KCNG1	4.074954794
MIXL1	4.073717167
MBOAT7	4.073658936
TSR1	4.072279095
TBC1D25	4.070741235
COX4I2	4.069188244
TPD52L2	4.066233153
ENDOG	4.064040316
TCEAL5	4.051662815
SOAT1	4.051526297
TMED9	4.049245042
ASF1B	4.048503393
AL359504.2	4.047749189
ZNF211	4.047209792
ZNF614	4.045580223
MARS	4.045299598
NAPB	4.040430075
SPG7	4.038185914
MOK	4.037051263
GNG2	4.036197108
PPP1R3C	4.030985452
RECK	4.029543199
LPAR2	4.029053
ZNF608	4.027170319
TRIM28	4.025827461
TMCO3	4.02378801
CORO1C	4.022489758
PDXK	4.020476582
STX12	4.017411678
EIF2B5	4.01672457
HRAS	4.010129071
ASL	4.008367231
FLOT2	4.005752275
PLTP	3.998428221
B3GLCT	3.996518691
PHACTR2	3.996419446
LINC00926	3.99616797
NFIC	3.992430926
FUOM	3.990058254
MAGEF1	3.988756855
ZBTB14	3.988592767
FKBP9	3.985715874
NAA40	3.978944615
AL139300.1	3.965077392
YIPF5	3.964217639
ESS2	3.963752737
PANK4	3.962271781
GANAB	3.961422233
TBL1Y	3.961027069
CTPS1	3.959937343
LINC01558	3.959077642
NSFL1C	3.957378123
RTL8C	3.955520805
GPANK1	3.949471278
FBXO9	3.948596948
C17orf53	3.948585039
RNF138	3.948165871
SLC20A1	3.945264263
CD99	3.944441575
NADK2	3.941357161
CTSK	3.940030636
ROR2	3.939622565
ALDH2	3.931609658
GNPNAT1	3.931609658
FANCG	3.930832451
CPSF7	3.930082506
IQSEC3	3.927958417
XKR8	3.917613483
WDR4	3.915856312
GOT2	3.914332132
AGAP6	3.914186714
PRKCSH	3.911887635
ENOSF1	3.907926675
NAXD	3.906699592
SEPHS2	3.906219955
TGFA	3.902420894
HEXIM2	3.902153863
ZIC5	3.900200681
GORASP2	3.898507481
TBC1D20	3.898214453
SCYL1	3.897638551
C19orf24	3.894279155
NCSTN	3.894197386
MKS1	3.89302506
BTBD1	3.891990828
MPI	3.890522264
TXNDC15	3.889928918
BLMH	3.889380547
PEX16	3.887732379
MAPK7	3.884838292
CDK5RAP1	3.880223992
C16orf95	3.879935936
CST1	3.876223863
BCL3	3.876141465
ARFGAP2	3.876126816
HARS	3.868924343
RTL8B	3.866379767
FBXO31	3.858491242
STK25	3.853982067
RN7SL465P	3.852400583
TTC33	3.851757899
AKAP8	3.850358944
NKAIN1	3.850105829
PRMT2	3.849915538
SLC39A8	3.84986392
LRRC8A	3.848613335
LGMN	3.847992376
INTS4P1	3.843694739
MAF1	3.841052197
AC134684.6	3.841005544
GDI1	3.840333472
PATL1	3.834048557
NXN	3.826909403
TMEM150C	3.818884327
UPK3BL1	3.817940449
FSD1	3.817537099
ZNF234	3.816794804
CDC27	3.815812847
HSF1	3.8140219
AJ011932.1	3.810740592
TUSC1	3.807824372
HCST	3.804747326
FGF4	3.804378823
USP39	3.803029256
TMCO6	3.802371056
ADGRA3	3.80030406
IARS2	3.792634351
SYNDIG1	3.789956675
GALNT10	3.789956464
ILKAP	3.785705079
TM9SF1	3.783016324
TSSC4	3.781380221
IGSF3	3.780539804
GADD45B	3.780304798
LINC00667	3.779191033
GRWD1	3.774550421
TP53I13	3.774297086
POLA2	3.766270503
FAM13A	3.764486774
AC130456.2	3.762066337
TTC39B	3.760747483
HSPA13	3.760570056
GALNT14	3.759692166
IGFBP4	3.759297316
PDHX	3.757751408
ICAM4	3.757493281
USP36	3.757406396
AC117386.2	3.753985313
CBLB	3.752098106
SLC50A1	3.747792957
GMDS	3.746731363
WIPI2	3.746335489
GPR146	3.745913243
ST6GAL1	3.744546254
BEND5	3.742733608
CEP120	3.739972386
ZSCAN2	3.739618415
RTN4RL2	3.737850128
KLF10	3.737060526
CCHCR1	3.735658918
ABHD17A	3.731358867
SERPING1	3.729695714
UNG	3.729560499
DERL1	3.729136444
AC012653.2	3.724092643
HDAC3	3.723689597
GABPB1.AS1	3.723161979
FHL3	3.718967994
AC092614.1	3.715220031
DMAP1	3.710376726
RAD54L	3.710126153
FAM120B	3.704725782
MAZ	3.699123979
LANCL1	3.697419423
GPN2	3.696445063
C20orf27	3.695736125
SPATC1L	3.693210457
TMEM38B	3.690711656
URM1	3.69015483
MAP4	3.687589468
ATG7	3.680052725
WIPI1	3.679070498
TMEM30A	3.676641687
TRIP13	3.675924923
REXO4	3.674999506
SNRPA	3.670639595
USP5	3.66903413
TKFC	3.665306051
HSPBP1	3.663762891
KDELC1	3.662052222
PPP1R15A	3.661668196
RCAN2	3.661639719
PRMT5	3.65395611
ST5	3.65104467
GPAA1	3.649678735
EXT1	3.648776863
ZNF441	3.648192165
CORO2A	3.647243161
TRH	3.641477945
UBAC1	3.640030903
SLC35A4	3.638264018
ITFG2	3.637718117
RBM48	3.635095967
FBXO21	3.629577195
FKBPL	3.628796004
SBDSP1	3.627937557
CRELD2	3.622566462
CDIPT	3.622439912
CERS1	3.621935312
PPIF	3.621268863
TMEM246	3.617257048
RRAS	3.614268021
LMNB2	3.612851533
MCRIP1	3.612726245
MSTO1	3.611657125
GLIPR2	3.60875735
XBP1	3.607631299
NOL3	3.600265282
JMJD8	3.599187132
AC245100.8	3.597941784
CALCOCO1	3.596921805
MCCC1	3.595312904
LINC00476	3.594241108
FGF19	3.589356056
TBC1D12	3.586043411
KLHL5	3.585049031
CDIP1	3.584944468
SNX17	3.58484539
RNF11	3.578528584
MYCN	3.574769954
THOC6	3.574692749
AC105383.1	3.568761703
MDFIC	3.565119967
SEC61A2	3.561935114
SNAPC3	3.561564574
SMARCB1	3.560830513
DCBLD2	3.559877925
SESN1	3.559256393
PIM3	3.558310093
AIF1	3.558296131
C11orf45	3.558293359
EHD4	3.552340365
ZNF3	3.551866145
CHAF1B	3.551306671
BAX	3.551132724
DMTF1	3.550521998
HIRIP3	3.550347186
ECHDC3	3.548327723
CES1	3.547339902
SHKBP1	3.54678123
STIP1	3.546162599
PMM2	3.545801499
SPRY2	3.54386774
FZD10.DT	3.543070151
CAPG	3.540985952
SUPT6H	3.540037782
FKBP4	3.53449241
DXO	3.53336667
ISPD	3.532892573
TEAD2	3.531127321
KDM5C	3.531109459
IFRD2	3.529232473
TSPYL2	3.521673043
TRAFD1	3.521226229
ACY1	3.520753265
B3GALNT2	3.518043618
DDX10	3.518026716
PLEKHB1	3.514583833
EPHA5.AS1	3.514583833
MRPL4	3.511434956
DDIT3	3.505217448
SPARC	3.504261531
CCNT2.AS1	3.503699903
MTMR2	3.502076526
HDAC6	3.500685673
RAPGEF5	3.492833348
BCL9L	3.492833348
SHISAL2B	3.491871183
RNF113A	3.491845137
CCK	3.491318778
FAM69A	3.490502303
SEPT7.AS1	3.487301595
NUBP2	3.484406948
AC084033.3	3.483279354
CHKB	3.482777173
RPSAP52	3.481984165
ADHFE1	3.480302906
RAB32	3.479419619
HPDL	3.476001194
BCKDK	3.472815216
VOPP1	3.470366998
DCAF7	3.470168453
EFCAB14	3.469887701
APBA2	3.469183054
PVT1	3.464796856
CEP112	3.462119051
HECTD2	3.459469958
ALDH6A1	3.458796721
RNF121	3.45495352
MED16	3.454276628
SALL1	3.451944237
PRPF4	3.450736573
SRGAP2B	3.448533838
AADAT	3.448522825
TMEM120B	3.443584375
SUSD5	3.440161776
THPO	3.440161776
HLA.A	3.439031321
TMEM43	3.436399953
DDX55	3.435639684
HOPX	3.431514641
TUBGCP3	3.431415975
KIFC2	3.430934115
SH3KBP1	3.428790874
MVD	3.428056075
KATNB1	3.427620961
RBM23	3.426649097
RNF6	3.426383675
SNX9	3.424960046
SPNS1	3.424238912
FBLN1	3.423331842
MLST8	3.423323302
NOL10	3.423170831
TMEM158	3.41864213
ASPHD2	3.418412282
IFT81	3.417233433
TUBB4B	3.412247621
AC097534.2	3.409487051
TMEM175	3.408930787
EIF3J.DT	3.408255932
ZNF800	3.403327633
MFSD1	3.399815878
SCFD2	3.399242302
MTURN	3.39530192
CENPO	3.395089946
FRMD4A	3.391166843
PPP2CB	3.390845157
TMEM150A	3.390656239
ASPH	3.388927629
TOLLIP	3.386938366
CUL2	3.386741963
CD109	3.386255207
HAUS3	3.384791197
HOXA2	3.384343888
PPP2R1A	3.378416505
CASTOR1	3.377534548
C20orf96	3.377027534
RHOT2	3.377004893
HLA.E	3.376585889
RDH14	3.376180979
KLC1	3.371347366
TMX4	3.369896949
KIF1BP	3.368124632
BACE1	3.366697432
AL365273.1	3.366697432
ELFN1	3.366697432
ANGPTL4	3.364189973
TADA3	3.362045631
MGAT2	3.359983731
PTOV1	3.359604904
XPC	3.358340394
PRPS2	3.357442717
NOC2L	3.354043616
ROGDI	3.35187875
JPH4	3.351861282
MUT	3.348071647
ABHD10	3.347912118
RHBDD2	3.347174624
CDCA8	3.346211356
ALDH1B1	3.346064566
ZNF222	3.343748943
GOLM1	3.342822359
AC012184.2	3.342599463
TXNRD3	3.342029141
BLVRA	3.341031659
ITCH	3.33691101
LGR5	3.335646712
DPF2	3.334079984
PJA2	3.333125787
MTDH	3.331417222
H1FX	3.32944705
LINC00471	3.325086739
LPAR1	3.324234864
INTS11	3.320367422
KAZN	3.319357593
GTF3C5	3.31847283
ZNF394	3.316571813
SUPT7L	3.314932798
AL160314.2	3.311400654
ABCD3	3.309744181
TMEM263	3.307998178
DBR1	3.30792836
HPS4	3.305209343
PAXBP1	3.305104649
RNF187	3.303410295
LRP12	3.303397307
DHPS	3.303190183
MRPL28	3.299942128
HIPK2	3.299849961
WHAMMP3	3.299706555
FASTKD5	3.294407141
NDUFA4L2	3.29429094
UTP4	3.293003933
SRPRA	3.292684624
NUPL2	3.290285223
NKD1	3.289215388
VEZF1	3.285684458
SLC25A11	3.284235544
STEAP1B	3.284090982
ACBD5	3.28399886
COPS7B	3.282263846
FBXW9	3.274898935
R3HCC1	3.274423801
RNF139	3.27311509
MBD1	3.273030887
FN3KRP	3.267091242
ARPC4.TTLL3	3.267015047
XXYLT1	3.266908358
LDB1	3.263756871
CEP76	3.261672301
IMP4	3.260661196
HMG20A	3.260292399
SEMA3F	3.260237499
CYB5R2	3.26016389
NUP93	3.253637263
PTP4A1	3.251368229
MED25	3.248265301
ARHGDIA	3.244632216
IKBIP	3.243309565
ZNF439	3.240311518
JCAD	3.239631372
CYB5R3	3.23851937
AP000251.1	3.237043371
ZPR1	3.236406317
KIFAP3	3.236274016
NAPEPLD	3.236267137
SCAMP1.AS1	3.235867054
DPY19L1	3.231572146
TAF6	3.225881782
ASAP2	3.223319674
BAK1	3.222325553
PCSK1	3.21731536
NID1	3.21731536
ATXN2L	3.215786162
ATPAF2	3.212029875
AK4	3.2104635
HJURP	3.209679306
NUP85	3.208223702
MMACHC	3.207193556
ELOA	3.205901969
CEP95	3.204360977
C2orf81	3.204076387
ADORA2B	3.202520159
TSR2	3.199702866
FUBP3	3.198263009
CD276	3.196880026
SIAH2	3.188471522
GPI	3.187965328
C1orf109	3.18705018
ISOC1	3.184832098
RAB3A	3.179016202
SETMAR	3.178789962
BET1L	3.165213634
RAB39B	3.163028977
CITED2	3.162028714
ZNF330	3.161896219
RHBDD1	3.161516048
PRMT7	3.160927066
CCM2	3.159863235
UTP25	3.1597672
MME	3.15699837
DCP1B	3.156958957
CFC1	3.155259243
KIAA1841	3.154745666
FAM83D	3.154114253
SAE1	3.152892079
NTRK3	3.152727845
ZFAND2B	3.150653176
GATA3.AS1	3.147990915
COPA	3.147979979
UIMC1	3.146896036
STXBP2	3.146682085
DMAC2	3.146109536
EXO1	3.143921462
WASH6P	3.138962944
CDC23	3.132873681
N6AMT1	3.130754576
SLC35B2	3.128618208
TCTA	3.128440497
PIP5K1A	3.12753281
COL9A2	3.12708997
DUS1L	3.124113279
FBXL20	3.123552048
SLC16A3	3.116372185
AP3M2	3.114191823
DLAT	3.112764223
AAAS	3.112621057
ASXL1	3.109073983
ILK	3.105906044
NAGA	3.102132992
PNMA1	3.102069926
RCBTB2	3.102069926
ROCK2	3.101674549
BRF2	3.100211969
DDIT4	3.099179111
RABL2B	3.097401153
WDR55	3.096819328
ZNF148	3.094827086
C4orf46	3.094442623
FAM149A	3.09269989
ADD1	3.091850532
INTS7	3.091245316
POLR3C	3.091001418
PLAUR	3.090160851
MED20	3.089729922
PSTK	3.089388807
NFS1	3.088443474
RHBDD3	3.087499507
