Gene	Rank
CALM2	7.230889709
EEF1B2	7.221060494
ROMO1	7.216139707
ELOB	7.211226496
TUBA1B	7.196503062
HMGB2	7.181783528
UQCRQ	7.171988837
RTRAF	7.152524356
FKBP3	7.142623012
PSMA7	7.127995173
NPM1	7.118203848
HSPE1	7.113325199
HNRNPA1	7.108448277
NDUFB7	7.09691665
U2SURP	7.084611112
LSM3	7.079223026
RPS12	7.040352762
RPL7	7.040352762
FTL	7.040352762
RPS3A	7.035501752
RPLP2	7.035501752
LAMTOR4	7.033483516
COX6C	7.020959085
TXNDC12	7.019398003
TDGF1	6.999650074
ERH	6.999057766
CATSPERB	6.996170877
ATP5PO	6.98708664
SRSF7	6.98708664
SELENOH	6.977424341
PRDX1	6.977424341
TMSB15A	6.963061995
RPL5	6.948478885
PRPF40A	6.91962353
BEX2	6.910044285
RAN	6.905177242
SNU13	6.881229808
HES1	6.875603191
HIST1H4J	6.861216232
RPS14	6.852442899
COX7A2	6.847659223
UBA52	6.83809843
ID3	6.823814915
MT.CYB	6.808894252
NDUFA1	6.804683806
RPS15	6.795152695
RPLP0	6.790389728
HELLS	6.782428121
CENPN	6.778795822
SSBP1	6.771355113
RPL18A	6.771355113
AC138811.2	6.76301495
NDUFA6	6.757097268
NDUFB6	6.72867562
PSMB3	6.728628156
RPL4	6.728628156
RPL23A	6.723889342
COX5B	6.719152253
COPS9	6.709758962
ATP5F1B	6.691379313
CNIH4	6.690765939
RPL13	6.686040923
RPS2	6.686040923
GCSH	6.682416088
RPL7A	6.672171891
RPL27A	6.671876224
RPL10A	6.671876224
BTF3	6.657727046
RPL39L	6.647204056
COX6A1	6.638885617
MORF4L1	6.63417957
MT.ND4	6.624932704
UBE2V2	6.624799325
SF3B6	6.624785988
CNBP	6.62477265
SERF2	6.610675202
MRPS21	6.598952463
MT1X	6.590947423
TMEM258	6.582526854
SUB1	6.575500787
TXN	6.573157863
HMGB1P6	6.56848124
ATP5F1C	6.545092259
SIVA1	6.533106334
NDUFB8	6.521751655
OST4	6.503110193
RPS2P5	6.493799801
MRPL11	6.491788813
MYL6	6.48914719
RPL14	6.484522374
MRPL13	6.470579989
EEF1A1	6.45662716
FAM162A	6.438082189
PSMB1	6.438082189
PET100	6.42882004
MRPL57	6.424346427
COX8A	6.40359688
RABGAP1L	6.387551602
CKS2	6.382625466
POLR2F	6.360038305
EEF1G	6.359574818
RPL32	6.359573541
HMGB1	6.33198344
RPS28P7	6.326281979
NEDD8	6.318211635
ZMYND8	6.309790287
NDUFB4	6.30903904
RPS27L	6.304733613
MAD2L2	6.294851556
NASP	6.282268242
VPS29	6.265822707
KTN1	6.26338487
CLIC1	6.258988987
BTF3L4	6.247242047
SERBP1	6.240614213
ATRAID	6.235931181
C19orf53	6.21804826
H3F3A	6.199504977
TPT1	6.190421884
KDM5B	6.187577241
DBI	6.172276347
RMST	6.171802254
MAD2L1	6.166675876
DPY30	6.154158338
H2AFV	6.143051548
SUMO1	6.122518054
RPL36AL	6.106832205
ESF1	6.104931042
CDC26	6.102129241
TOMM6	6.095666203
NSA2	6.087628443
CAPZA2	6.085127838
RPL15	6.072967888
SLC39A10	6.065331707
CYCS	6.0596358
ITGAE	6.054595604
GTF2H5	6.024300456
COX4I1	6.010209772
CSDE1	6.004387619
CCT5	6.00133353
MDH1	6.00126634
SNHG14	5.995697377
OCIAD2	5.993953367
LNCPRESS1	5.993686388
YME1L1	5.988415957
MRPS18C	5.983297629
FAM133B	5.979093267
ATP5MC1	5.974398417
SKP1	5.956676349
SSB	5.934445802
PSMA5	5.926679323
LSM7	5.898970989
TPRKB	5.895679755
DDX5	5.894580261
RPL36	5.894539068
SUPT16H	5.883814507
RPS19	5.881267749
AC010970.1	5.876847411
ZNF814	5.873403334
PSMA6	5.872429964
NDUFA2	5.850362627
HMGN1	5.841546549
SUGT1	5.838038182
XRCC5	5.832739673
CHCHD1	5.809630766
RPS4X	5.808649135
PSMB6	5.806355604
USP44	5.804763026
TAX1BP1	5.800582752
AC022893.1	5.79747914
RPLP1	5.788802499
ABRACL	5.773046957
RANBP1	5.7668983
TOMM7	5.753779822
RPS5	5.749404696
NFYB	5.735965961
DYNLT1	5.734641249
DNAJC19	5.732266368
PGK1	5.705793714
PAPOLA	5.701878924
SRSF11	5.697608426
LINC00273	5.680935451
NDUFA12	5.671033008
SEC61B	5.642956942
FP236383.3	5.632048872
RSL24D1	5.631872156
SSR4	5.614831752
ITGB3BP	5.605667252
EIF4A1	5.601961166
MRPL33	5.599710978
UCHL1	5.597516967
SNORD113.3	5.594374661
PSME2	5.574572007
PSMB7	5.567453576
SVIP	5.567264704
MGST3	5.555590718
CKS1B	5.520232428
PTMA	5.515943552
SEC62	5.511798759
SDHD	5.508136951
PHB	5.506000043
RPL29	5.486046194
HMGN1P14	5.470747707
RPS9	5.468238787
AL031666.3	5.46648351
AL034430.1	5.463431777
ATP5MC3	5.456254475
MRPL23	5.444594364
NDUFA5	5.439838882
VPS13A.AS1	5.432405121
BCCIP	5.426593844
AC011474.1	5.413286093
ZNF208	5.405574866
RNA5S1	5.401445873
AC140134.2	5.397833982
LIN28A	5.382120791
SNRPB2	5.379956401
SRP9	5.371515382
ILF2	5.363084403
MIF	5.350441744
LAMTOR5	5.327348302
RPL26L1	5.323754631
VCAN	5.310432651
CBX5	5.308807811
MRPL27	5.305430805
EID1	5.288687166
DPPA4	5.287250873
SLC2A3	5.27098591
UBE2L3	5.270814764
CALM1	5.249889179
ATP5MC2	5.229085503
LAPTM4B	5.22698576
EEF1E1	5.217555727
RF00004	5.213927601
ZNF729	5.190857985
PSMA1	5.173221398
RPL3	5.154451205
PRDX3	5.150322253
DNTTIP2	5.143721373
COX17	5.142439352
RSL1D1	5.134651358
POLR2J	5.133880345
DHFR	5.133308061
PFDN5	5.105073085
HMGN2	5.105016627
COMMD6	5.088628304
TAF1D	5.0822963
APOE	5.076708501
CCT2	5.076413721
PDCD5	5.064129122
BIK	5.063880148
FABP5	5.051750252
PRDX4	5.041774544
NDUFA11	5.039487752
TAF9	5.03381757
MRPL52	5.031687565
MATR3	5.025661431
DHX29	5.022393196
SRSF3	5.002838168
SYNE2	4.988356467
ACP1	4.983458753
SARNP	4.97846939
BOLA3	4.974943347
SEC61G	4.966288485
HAUS1	4.958514049
ATP6V1G1	4.958193411
PSMD7	4.956610152
PCSK5	4.95057521
MT2A	4.937407575
SFRP1	4.92858031
POLR2I	4.906253454
DNAJC15	4.893476098
GHITM	4.883807734
MIR367	4.883584559
MT.RNR1	4.883069557
ARL6IP1	4.881748281
MZT2B	4.87204365
SNRPN	4.86966638
MIR302C	4.869204723
SF3B1	4.849955598
CCT6A	4.823703069
ISCA2	4.821571407
CENPF	4.80329224
TUBA1A	4.794433716
UBE2N	4.793934406
CSRP2	4.784153434
SS18L2	4.779212529
C11orf58	4.773806625
MED28	4.770011164
NDUFB11	4.764033721
DDT	4.761915753
PSMA3	4.750064424
HIGD1A	4.738663589
PIN4	4.730256773
LINC01578	4.72680801
RPP30	4.72673618
AL353747.2	4.720253911
TMEM14C	4.703142877
C12orf50	4.692875562
DNAJC9	4.681493086
ATOX1	4.670965951
AC006329.1	4.652809695
HSBP1	4.651568294
TMSB10	4.635916089
PPIG	4.628716847
HSP90AB1	4.628100206
MIR663AHG	4.622418382
MRPL21	4.622373753
ARL3	4.616465109
BEX3	4.616389154
RBM8A	4.612488876
STMN1	4.612488876
NREP	4.610613051
C4orf3	4.608590301
ABCA1	4.608110344
PCLAF	4.602394359
FOXP1	4.601720547
ENY2	4.577494353
LSM4	4.569894946
IMMP1L	4.561588163
MRPL41	4.550721047
HMGB1P5	4.546462423
YWHAE	4.530976302
NOP58	4.527366674
ZBTB8OS	4.523619197
PFN1	4.523252346
CHCHD2	4.519401756
ATP5PD	4.51939292
MZT2A	4.513973635
SEPHS1	4.509952189
TRIM71	4.505909998
C12orf57	4.497625774
ATP5F1A	4.490532166
RACK1	4.488627876
HSPD1	4.48673013
POU5F1	4.477690568
PAICS	4.477195837
RPL18	4.477055014
SNRPD3	4.47705239
PPA2	4.469143155
USP34	4.455118517
EIF2S2	4.454042949
MT.ND4L	4.453745214
CEBPZ	4.450293155
SMARCAD1	4.449661403
H3F3B	4.446387031
TRIAP1	4.442598348
DNAJA1	4.429433344
MRPL47	4.427355805
NTM	4.425668336
ISCU	4.399654831
MNAT1	4.390455178
CPNE5	4.388297108
ATP5PB	4.385629099
OAZ1	4.377798302
GSTP1	4.370201839
MYL12A	4.358832691
TMEM14B	4.357762364
STARD6	4.357012269
NAT16	4.357012269
MMP2.AS1	4.357012269
AC053503.6	4.357012269
GNG5	4.351278714
OR2T12	4.348084678
AC004491.1	4.341413185
MKKS	4.335715942
UQCC3	4.332162474
APRT	4.332016099
COA4	4.326953101
GINS2	4.326302353
ARPC2	4.319401671
ORC3	4.309295325
C12orf45	4.303171386
PDCD10	4.301198791
YTHDC1	4.293676986
PCNA	4.284599727
METTL5	4.284342319
BLOC1S1	4.284237006
DCLK1	4.280203469
AL359922.3	4.274169276
AC011474.4	4.261492523
SNRPC	4.260986806
LINC00506	4.254484763
DDX17	4.248286376
NDUFAB1	4.245990156
SNRPB	4.204986048
AIMP1	4.192763161
ELOC	4.186464965
TMEM147	4.18386731
HNRNPDL	4.182889917
SRP72	4.15699407
POLR3G	4.147348361
CBWD1	4.146378713
NDUFB9	4.138636936
AC113935.1	4.136531161
TMEM126B	4.129101936
RANBP2	4.128209805
ATP6V0B	4.114651604
SUMO2	4.108902549
FRK	4.097970198
UQCRFS1	4.092161801
VAT1L	4.087532087
AC066615.1	4.075117888
G3BP2	4.069234742
MT.CO1	4.068640906
SMG1P1	4.058368073
UFM1	4.055706919
ZNF708	4.0508763
VAPA	4.017948704
LINC01876	4.007865164
COPZ1	4.000477035
DLGAP1.AS2	3.994461084
CWC15	3.989966602
RBM25	3.979312119
PBX1	3.977741223
UBB	3.966924894
NDUFA7	3.952936418
GUK1	3.943930253
SNHG5	3.940076147
UPF3B	3.939940951
MT.ND1	3.934952074
GPX1	3.925099795
DNAJC8	3.920261946
EIF3E	3.909638219
TNRC6A	3.903077872
TFAM	3.893977923
PHPT1	3.886526814
TNFAIP2	3.87773766
CACYBP	3.877309327
NIFK	3.875952514
MDK	3.866579563
SOX11	3.861892315
RNF181	3.855948524
HSPA8	3.845179321
IRAIN	3.844336258
PSMC2	3.839384102
NMNAT2	3.826547091
TPI1	3.820441154
XRN2	3.818816452
MRPL22	3.814499708
CYC1	3.814230566
ZC3H15	3.806559006
SINHCAF	3.803269615
PTAR1	3.802594962
MRPL34	3.800813334
RF00017	3.800606978
PSMC1	3.76596992
LINC02469	3.758140042
TCP1	3.751234466
SYNCRIP	3.750148714
SAP18	3.746553169
YWHAQ	3.738250109
PKN2	3.724481042
CCDC25	3.724417681
SMN2	3.719031394
MRPL32	3.705371578
AK6	3.689049157
ZRANB2	3.687545365
MT.ND2	3.687533352
TNNI3	3.683228906
NCL	3.682482839
C19orf33	3.68210429
PIDD1	3.679764885
AC012314.37	3.676061685
TMC5	3.672423639
DYNLL1	3.671602364
MIER1	3.66529966
SMIM26	3.66325971
HNRNPU	3.66325971
KIF5B	3.652784845
FNBP1L	3.649719705
EPCAM	3.64624983
ITPKC	3.639773495
KCNK10	3.639773495
Z99129.3	3.639773495
AL161747.2	3.639057338
MIR302A	3.639057338
IYD	3.627970095
BPTF	3.627685969
LINC02043	3.624545084
CSF2RA	3.621650206
C1QBP	3.618071294
POLR2K	3.614003202
MIR548H4	3.613429236
AC125611.3	3.61232289
PRKDC	3.611861989
LONRF2	3.600294065
AL157938.2	3.594812903
BANF1	3.594066374
TBCA	3.587325347
NRG4	3.587183527
AKR1B15	3.587183527
TIMM17A	3.582693789
SIPA1L1	3.582187324
NHP2	3.58032734
GABARAP	3.577687272
ARL6IP5	3.55899096
SELENOT	3.5296699
KPNA2	3.526435385
EAPP	3.517365911
AC008013.1	3.510974738
MRPS26	3.506636954
POLR3K	3.502456548
HNRNPD	3.491954054
UCHL3	3.491267541
HNRNPC	3.48855422
LDHA	3.48517808
NUDT5	3.482548024
BUB1	3.480744276
OR7C1	3.480295629
LARS	3.472713955
MEG8	3.471895772
AC138207.7	3.470439806
MMADHC	3.46541032
SRP19	3.460262165
PRRC2C	3.456958429
AK2	3.452243945
EIF3M	3.449945726
LRP6	3.44960578
RTF1	3.444117277
METTL26	3.444117138
AC093484.3	3.44144993
PDCD6	3.43816844
PCDHB1	3.43680246
PSMG4	3.431911793
CENPU	3.428986347
FOXO1	3.428718219
AC024940.1	3.426276493
AC010642.2	3.424294333
CTSC	3.424072317
GLO1	3.41521264
SMIM4	3.41018532
MRPL50	3.395374654
OTUB1	3.389014556
BX284668.5	3.386846141
UQCRFS1P1	3.38652226
PARK7	3.371424914
YBX1	3.363145975
AC004824.1	3.350105384
PSMB2	3.348266373
HNRNPK	3.34676011
RPP21	3.342393193
MRPS10	3.331577861
SALL3	3.325574492
EEF1B2P6	3.318744977
SEPTIN7	3.315310034
MRPL39	3.309291819
NUCKS1	3.302853121
AC007326.5	3.299146007
NDUFS6	3.297478119
TDG	3.295875703
AP2S1	3.292785691
TRAPPC2L	3.290162429
NDUFC1	3.279192359
MTLN	3.276142488
AC023593.1	3.276055654
RPL6P27	3.270153292
PRELID1	3.264900805
FSIP2	3.264421019
CBX1	3.263292281
AL391839.2	3.262494857
ZCRB1	3.260744697
RPS3	3.256327322
RSRC2	3.243379378
HNRNPA2B1	3.24330619
TMEM126A	3.242057972
NDUFAF8	3.241071669
KIAA1143	3.229916046
MRPL36	3.226414165
MIR302D	3.221621336
FZD5	3.216231077
PHF6	3.215539552
PFDN1	3.214512948
RBM26	3.205555539
AC115223.1	3.205201545
SYT13	3.201745842
WBP11	3.201175635
NDUFB10	3.198434771
PDCL3	3.195051997
DDX3X	3.194154937
ADGRV1	3.187886488
NMU	3.186202467
CXADR	3.179188268
TMBIM6	3.168951236
KBTBD3	3.161181605
IGFBP3	3.152333469
THOC3	3.151651601
CHML	3.14454125
OR2M3	3.142749798
MRPL14	3.134377856
THOC2	3.131682114
OSTC	3.130510646
TMBIM4	3.123678724
CHMP2A	3.106021806
PBDC1	3.105024772
NSMCE1	3.102203285
HSPB11	3.099310173
COA3	3.095551138
BX679664.3	3.090974176
KRBOX1	3.090071049
GPX4	3.089166815
C11orf98	3.088092449
PGAM1	3.07962642
HDDC2	3.07702291
PSMD14	3.070694831
NUSAP1	3.069556182
ZBTB37	3.066941532
RN7SL2	3.066239139
HIST1H4C	3.063813586
NGDN	3.058447352
EXOSC8	3.054345934
PTCD3	3.053059159
PPP1R14B	3.049356995
LHX5.AS1	3.042718439
INKA2	3.042718439
SEPTIN2	3.042213476
SPDYE8P	3.031452095
LINC00461	3.031452095
NEMF	3.030164442
ANP32A	3.029491834
CRABP1	3.024810711
TTC1	3.022131202
OR2L2	3.020207187
DAD1	3.016657425
HIKESHI	3.014366876
OIP5.AS1	3.01413987
CCNB3P1	3.008983711
FIS1	3.006456978
BEX1	3.00610693
DANT1	3.004701088
GRM6	2.997781664
PSMD4	2.996840419
ARIH1	2.994371562
LARP7	2.993669817
SNHG16	2.99327686
EPRS	2.984459096
SNX6	2.983569697
PPP1R12A	2.983265898
SFPQ	2.976142931
FGF18	2.975441835
DMKN	2.974560003
SLC38A1	2.971948496
AC123912.1	2.968721689
EIF5	2.958336247
PRPF4B	2.957832166
DHFRP1	2.955655674
LNX1.AS2	2.953187664
AFP	2.936556925
AIG1	2.934282293
ERVW.1	2.931753589
MYO10	2.928192785
MRPL3	2.928067433
KIF20B	2.912996574
RSF1	2.908500246
MAGI1	2.901679528
UGP2	2.898498303
REEP3	2.898183926
GSTO1	2.895848992
AL355482.1	2.893110849
MTF2	2.890705741
SCN8A	2.884684916
TPR	2.883052174
SLTM	2.882072784
SUDS3	2.879470319
QSER1	2.869227442
AC004156.1	2.864197879
TRIB1	2.861140588
NSMCE4A	2.858450879
EDF1	2.856893327
MED14OS	2.855218003
AC022558.2	2.855218003
FLJ22447	2.855218003
HNRNPA3	2.847421135
GJA1	2.844077719
IRX2	2.839137514
RPL21P119	2.837852145
AL445686.2	2.837695049
HTRA4	2.837301557
ENO1	2.834660352
BTD	2.830351615
RPS26P6	2.829456364
CATSPER2	2.818747455
RPF2	2.816375984
BEX5	2.814747362
ZIC2	2.808847379
Z82217.1	2.806587921
AL133352.1	2.799078252
MAP2	2.794636375
DPYSL3	2.794509201
LSM8	2.788388995
PHF3	2.785478259
UPF2	2.781001008
KLHL15	2.775048459
RAB5IF	2.771630402
DERL2	2.771008535
PGRMC1	2.763116143
COX14	2.758620088
PYY2	2.757391618
DPH3	2.755714706
EIF1AX	2.753739454
JMJD1C	2.752530098
TMA16	2.747148312
AL121985.1	2.745514053
TPM3	2.745263669
LSM6	2.742361621
SNURF	2.741062586
SVBP	2.73878838
CHD5	2.737238134
LUC7L3	2.728640109
CDC5L	2.727875734
SNRNP25	2.722438793
CCDC170	2.72225081
ZNF292	2.720469815
MED4	2.71986564
ORMDL1	2.716209328
SLC6A1	2.712826279
EIF3A	2.712389285
BID	2.70485347
AC073569.2	2.702929902
DANCR	2.701620787
PHF20	2.701043522
MAP3K13	2.693338327
CDC123	2.679311886
CSTB	2.677493791
ORC6	2.670866918
NDUFAF2	2.66409539
SEMA5B	2.663628962
ZNF638	2.662011839
RPL21P75	2.660893067
SEC11A	2.655342867
AC099336.2	2.649471972
AL445524.1	2.649157646
ZNF347	2.640747867
ARGLU1	2.638828612
EFL1	2.635734261
ZNF676	2.633512139
AC087473.1	2.629955655
SMARCE1	2.629669992
BCL2L2.PABPN1	2.626474507
THRAP3	2.622454177
PNN	2.620193851
SLC37A2	2.617792422
LINC01238	2.605754059
SLC16A1	2.603544961
MGAT5	2.60156948
AC139769.1	2.600466108
RABGAP1	2.595796256
GLRX3	2.592485128
PAPLN	2.59120352
LRRC4C	2.58914514
DDX60L	2.588294884
AL355499.1	2.588294884
KPNB1	2.587699301
IKZF2	2.586013415
SULT1C2	2.583973865
FUS	2.583771014
RNA5.8SN2	2.582890858
TRIM59	2.579408133
ADM	2.575849633
LINC02503	2.573257011
VWDE	2.570026274
UBE2T	2.566187562
CENPW	2.566077852
PSMD11	2.565853043
WRB	2.563962679
RNF165	2.563714545
NDUFV3	2.561114381
NPIPB5	2.560656374
SLC15A2	2.558967858
DHX30	2.551146436
ARHGAP22	2.547980114
LINC01239	2.545358491
GFI1B	2.545298589
LINC00992	2.544532659
SRSF2	2.533920745
AC107075.1	2.529811226
CRYBG1	2.529811226
LINC02181	2.529811226
C19orf81	2.522093197
TAC3	2.521833546
LTN1	2.509633115
PSMB4	2.506867325
DDX21	2.503820599
CDK2AP1	2.498475523
CCDC58	2.497647467
RYBP	2.496635862
CCNB1	2.496526899
PPA1	2.49578973
SRSF10	2.494136041
ZNF22	2.489037668
EIF4G2	2.48828715
SRI	2.488000667
CSE1L	2.480205148
EEF1A1P5	2.473552017
RPL21P28	2.470018064
TCEAL8	2.467080012
HNRNPA3P6	2.447314867
AC003973.3	2.443823586
SKA2	2.441023663
RPS7P11	2.440562621
NUDCD2	2.434223855
PSENEN	2.433584398
IK	2.423071178
POLR2L	2.417808695
PCDH11X	2.410449547
AC087632.1	2.401309739
MYH10	2.400333683
ZFAND6	2.397251223
FAM136A	2.396385789
PPP2R2B	2.39184413
RPL7P9	2.387501966
THYN1	2.385256329
MCM3	2.382020009
PSME4	2.381253612
KNOP1	2.375641688
ICE1	2.368854099
GPC3	2.359311927
ZNF699	2.35895522
KHDRBS2	2.354087566
UBA3	2.349820095
GAPDH	2.33990035
TSPAN6	2.330399741
MRPS16	2.318036988
CASC4	2.313343334
ITK	2.309687655
CIR1	2.307773057
CHMP4A	2.30548903
C1orf122	2.303460307
MRPS23	2.298088132
NENF	2.293625988
CENPK	2.290893217
MLLT10	2.290359538
KCNV1	2.289608002
CETN3	2.282750148
RAC1	2.275712532
AP000662.1	2.265908363
TBCEL	2.265030025
LINC02440	2.259426414
MIR200CHG	2.259426414
ARFGEF3	2.259426414
DNAAF4.CCPG1	2.259426414
RPL41P2	2.25772873
MKI67	2.255958695
AC108215.1	2.250233049
PTTG1	2.24861805
EMG1	2.245131211
RPF1	2.243797999
EML4	2.243158739
EIF1AXP1	2.242368719
AL358333.3	2.242071424
AC019257.6	2.233419362
FAT1	2.230562144
ZNF251	2.226118729
OR7E12P	2.224784248
AC104389.4	2.224784248
TCTEX1D2	2.22439296
APOBEC3F	2.220800482
DGKE	2.220800482
AC011498.7	2.220800482
NMT1	2.219983199
SMCHD1	2.21988949
MYL12B	2.217940613
AL023806.3	2.216166078
TAOK1	2.215020771
DDX1	2.208330163
SLC7A7	2.207564849
ACOT13	2.207367989
UNC5D	2.20641982
MACF1	2.205961606
FOXN3	2.203850898
LAMTOR2	2.203300627
TRAPPC5	2.202386667
LPAR4	2.202054794
LRRC37A4P	2.20133962
AC135977.1	2.198980556
ELAVL2	2.198854863
BTF3L4P2	2.19815806
HPF1	2.192288324
CFAP298	2.190885424
MT.ND5	2.190734134
DPM3	2.19028943
LINC01320	2.189550482
RALGAPA2	2.187052769
CBWD2	2.18666527
CNPY2	2.185779865
AC090673.1	2.184285746
FNDC10	2.181862758
SORL1	2.173613637
CORO7	2.173329244
RPS3AP5	2.173329244
ZFR	2.170719046
TP53RK	2.167776678
AP003352.1	2.167245823
DHX9	2.161186311
DPP10	2.154784733
CCDC26	2.153360365
RHEB	2.15320455
CNTN1	2.139364325
KCTD19	2.139364325
NCOR1	2.138239057
LINC02570	2.134128247
EPB41L4B	2.133191773
RBBP6	2.13274906
AC011481.3	2.132371757
TXNRD1	2.127533549
UBE2B	2.127373237
THUMPD1	2.126655183
MIF.AS1	2.12599417
ZNF462	2.124093803
UQCRC1	2.122793215
HSPA4	2.122684098
SMIM20	2.121194573
IDO1	2.119330908
AC121333.1	2.116437883
DYNC1H1	2.114593238
ZNF99	2.111758915
SESN3	2.104812875
TMEM256	2.104205562
MPHOSPH8	2.088208041
PAWR	2.088023209
MORF4L1P1	2.086028357
KCNQ1OT1	2.079801262
CISD1	2.078123874
ZNF451	2.070177859
NCAPG2	2.068085266
AC007388.1	2.0679541
AC005332.4	2.066634325
EIF3CL	2.065571564
USP9X	2.065301136
TBCB	2.065192447
ZNF33A	2.062883801
CCT8	2.06260107
PHAX	2.061144561
SCHIP1	2.058893801
ATXN7L1	2.056891904
HRK	2.054697392
TUG1	2.05348597
BOD1	2.050249472
AC124312.3	2.048742002
PRDX2	2.048376727
ZCCHC9	2.046465346
AFTPH	2.040001945
HNRNPA1P54	2.039118297
ARFGEF1	2.035117296
ATP6V0E1	2.030597039
UBE2I	2.025343135
ARL6IP4	2.020065784
CTNNA2	2.014264301
CCDC152	2.011071979
KMT2C	2.010288232
ELAVL4	2.009404722
ZNF91	2.008204665
IGFBP2	2.006013576
AC021078.1	1.995535448
CACNG8	1.994822391
MRPS33	1.99229158
ACAP2	1.991764967
EMC6	1.987675728
ETFA	1.981583364
ZNF766	1.979499722
CKLF	1.978447634
RTN4	1.974276346
AC132192.2	1.974080542
WAC	1.971135965
CDC42	1.970297184
SEPSECS.AS1	1.966425569
OR2M4	1.966120792
DGUOK	1.964811457
CLSPN	1.961066888
AC092894.1	1.960455935
SENP5	1.959839805
TMEM59	1.957599465
