Gene	Rank
ANKRD23	5.103833765
AC092474.1	5.103833765
BEST3	5.100865416
CAMK2G	5.010850801
ZFP36L1	5.009322772
SPINT1	4.993842754
ANXA2	4.967195399
H19	4.951126002
AC098650.1	4.916320526
SPG21	4.911639461
PXK	4.882476834
GORASP1	4.873478429
OAT	4.854049391
PDLIM1	4.831857408
CRYM	4.808144295
SMAGP	4.786085754
ALX1	4.768725982
VAMP8	4.766716771
PPP2R1A	4.682833009
SCN9A	4.680490208
IRF7	4.640496127
SMTNL2	4.583961197
CTH	4.562964395
SCML1	4.557663942
SMAD3	4.546050341
ABCC5	4.542235362
B3GNT2	4.539464446
FOLR1	4.53000999
SDC4	4.507681038
IFI16	4.500071622
AC068631.1	4.472877439
PPFIBP2	4.377897978
AC008517.1	4.377897978
AC006359.4	4.358018155
SMARCA2	4.354420699
LXN	4.340078093
LINC00960	4.318398638
CACNG4	4.298658924
MYOF	4.278965896
P4HB	4.241764206
CCDC39.AS1	4.231527372
PLA2G4C.AS1	4.231527372
RALB	4.229081417
CTSL	4.228624634
STARD10	4.224752455
MYZAP	4.204100871
RAMP1	4.204100871
AZGP1	4.204100871
AC079305.1	4.204100871
AC000032.1	4.204100871
AP000781.2	4.204100871
AC006144.1	4.204100871
ACBD4	4.182806075
SPINT2	4.17866318
AL163636.2	4.176766408
LYPD1	4.176766408
DSCAML1	4.176766408
AL157395.1	4.176766408
C1orf167	4.176766408
ERF	4.176766408
OSGIN1	4.176766408
AL356273.3	4.176766408
GRK5	4.176766408
LINC00868	4.149523958
OPTN	4.147228348
KRT19	4.134786508
ARHGAP8	4.125429551
AC243585.2	4.122373494
AL162171.1	4.122373494
AL355602.1	4.122373494
AL078621.3	4.122373494
SALRNA3	4.122373494
WNT5B	4.109906376
MBNL3	4.104232392
ARL2BP	4.10313949
SOCS2	4.087314987
SLC2A3	4.069444798
ATP6V1B2	4.067627052
DNMBP	4.010066932
SLC35D2	3.994602737
EFNA3	3.988885455
OLFML3	3.986285453
GSTZ1	3.965574556
MRS2	3.941876496
SGCG	3.934733084
PLPP1	3.930669695
AC275401.6	3.913162053
SEMA6A	3.897466619
EZR	3.896253664
CHAC1	3.881551914
AC010980.1	3.881551914
USP43	3.881551914
KCTD6	3.849116446
ST14	3.846305076
PERP	3.843453457
ESRP2	3.839527923
SLCO2A1	3.826738613
ZFYVE1	3.818722133
LDB1	3.805467036
ANK3	3.796943806
RBMS3	3.793745557
CDX2	3.784882138
ELOVL1	3.781819513
TRH	3.768604305
AC275440.1	3.729120091
CCDC57	3.693426215
ID1	3.673417444
JUP	3.66727785
RAB14	3.663175831
BSG	3.652972513
TMEM9B	3.652931908
CARMIL1	3.651500574
SEMA3D	3.636202232
C5orf38	3.629651382
KCTD1	3.629135961
INAVA	3.603342858
SERINC2	3.602059916
REPS1	3.578408754
NDRG2	3.567296758
ADRM1	3.550546197
ELL2	3.546243343
MESD	3.540187634
GREB1L	3.537625704
TPTE2P6	3.531370971
CLDN6	3.528269343
ST6GALNAC5	3.493401341
KLK8	3.487738352
TBX3	3.466338027
CLDN9	3.466282674
PLPP4	3.466282674
TENT5C	3.466282674
AL691442.1	3.450465201
MTRF1	3.449694232
GADD45A	3.444254796
SLC7A3	3.442346803
PAK6	3.434684951
HDAC1	3.427078886
KCNK12	3.424598168
PPP1R7	3.424157381
URAD	3.422146375
EPCAM	3.407828704
PCGF5	3.405439798
METRNL	3.403236089
TGFBI	3.387567459
C11orf96	3.387567459
SEMA3E	3.386522673
MAFF	3.385895428
HAND1	3.380638269
CDX4	3.36879686
HMSD	3.356341758
LINC02106	3.34272341
AC007161.3	3.34272341
MIA	3.34078467
AL731566.1	3.34078467
TUBAP2	3.34078467
SLC2A1	3.339919066
ACER3	3.332575105
KRT18	3.33158179
PRXL2A	3.323269404
AL109615.2	3.320962561
GUSBP4	3.320962561
CCDC9B	3.320962561
PWWP2B	3.309781976
GATA3	3.305061094
NECTIN4	3.299274777
AC010601.1	3.299274777
NUS1P2	3.299274777
AC091965.4	3.299274777
PIAS1	3.29567575
AC013457.1	3.294336351
PIFO	3.285368197
UBXN10	3.28477015
CGA	3.277660034
CD300A	3.277660034
LINC01836	3.277660034
CLDN14	3.277660034
AC145207.3	3.277660034
TNS1	3.277660034
BARX1.DT	3.277660034
HOXC4	3.277660034
AC095057.3	3.277660034
TRIM46	3.277660034
SLC25A1	3.273174654
CAMK2N1	3.262078985
PITPNA	3.257276523
MAF	3.25727508
IGF1	3.256118308
RPRM	3.256118308
AL513329.1	3.256118308
AC106822.1	3.256118308
LRRC7	3.256118308
RAD23A	3.241602329
TMEM189	3.234901968
AP001350.2	3.234649573
AC007666.1	3.234649573
SUSD6	3.234649573
AP000936.3	3.213253805
LDHAP5	3.213253805
AC011451.1	3.213253805
HES1	3.203247088
SLC26A11	3.20149332
ATP6V1A	3.192637561
VAMP2	3.189400592
ISL1	3.185305922
RHOU	3.183274661
SBF2.AS1	3.182384438
UBE2M	3.166266918
AC008514.1	3.151450873
AFMID	3.145678404
RASSF9	3.137636631
TBC1D17	3.105267816
COL9A2	3.103630133
P3H2.AS1	3.103630133
FREM2	3.103083107
C11orf72	3.10183265
HERPUD1	3.089606867
GADD45B	3.083376619
HEY1	3.08182596
DNAH11	3.075799697
RCAN3	3.063795109
FPGT	3.059337186
TIA1	3.056856088
CBR3.AS1	3.048096562
EAF1	3.044256935
RAB25	3.038844944
TM7SF2	3.03685351
PAQR9.AS1	3.036187576
PLD3	3.035944072
WDR7	3.017887416
RNF43	3.013875621
AL080250.1	3.011058479
CADPS	3.011058479
MTSS1	2.997006157
AMER2	2.997006157
TANC2	2.993600404
UTRN	2.981449844
ASB8	2.980413083
PATJ	2.979939913
TMCO4	2.976225176
SLC2A12	2.962389708
AC069120.1	2.955051384
MSX1	2.948027284
LBR	2.947973714
HEXA	2.945895534
WDR77	2.945870395
DDIT3	2.944845124
NDUFAF7	2.936423468
TAF1B	2.93412326
SRSF12	2.917898675
RNF34	2.917637249
CD55	2.894237191
UBE2H	2.885626268
ID2	2.881254922
COQ2	2.869764126
SCPEP1	2.851963349
TRIM26	2.838524533
ID4	2.833596959
HNRNPF	2.831972097
TTC16	2.831004735
ARPC1A	2.821282902
TPTE2P1	2.819288724
JUND	2.802992966
FMO5	2.799390202
PAAF1	2.79856327
BUD23	2.791451031
AC087239.1	2.7864072
ABCF3	2.770416483
UXS1	2.769390041
TIMP2	2.766833047
LBH	2.764178624
CLDN3	2.764178624
ANKRD1	2.760533806
UNKL	2.760533806
PRSS23	2.757499372
BARX1	2.747643398
SFN	2.747643398
AC018809.2	2.747643398
DOCK9	2.746352408
AP1M2	2.744253892
TMPRSS4	2.743788503
AC113189.2	2.743788503
C2orf48	2.743788503
MKRN1	2.736104329
PRKD1	2.733912442
PRLR	2.725806664
SLC25A28	2.725806664
EPN3	2.725806664
STK19B	2.725806664
ATE1.AS1	2.725806664
TANC1	2.72165806
GRHL2	2.713358517
TNS3	2.712479899
LAMP2	2.710478996
ABHD14B	2.709890221
HOXA3	2.709157232
PPARG	2.707885259
HMGN2P46	2.707885259
AL133163.3	2.707885259
CAMKK2	2.706083977
FOXN3	2.704048045
HACD4	2.702880216
ACOX2	2.690024265
TMEM221	2.690024265
A2ML1	2.690024265
LINC01586	2.690024265
AC011479.1	2.690024265
PMFBP1	2.672223659
PLA2G10	2.672223659
NANOGP8	2.672223659
AC009065.5	2.672223659
AC079848.1	2.672223659
AP000705.4	2.672223659
HS6ST1	2.670948469
COG6	2.667469046
DDOST	2.666401853
GPBP1L1	2.665707217
USP30	2.661905439
WSB1	2.661199192
SYCE2	2.656610892
PISD	2.656033252
MYB	2.654483417
SYNJ1	2.654483417
OR52I1	2.654483417
SVIL.AS1	2.652859192
LUZP1	2.648318412
PCBP1	2.646870531
SLC22A23	2.64562996
AC004687.2	2.64562996
AC022075.1	2.64562996
DDAH2	2.64248551
PLEKHG3	2.631227441
SLC44A2	2.629876764
GLIPR2	2.625209808
MXI1	2.624828456
TRIM38	2.621342162
HNF1A.AS1	2.620434568
LINC01268	2.619183928
LTBR	2.61802931
GSTM1	2.617574506
CYB5D2	2.615411338
BAIAP2	2.611931323
CD59	2.603288755
KLF3	2.603272966
C8orf34.AS1	2.601624633
HMGB1P39	2.601624633
PSPH	2.597312738
FGF11	2.592707686
CLIC4	2.589798909
FOXP2	2.583951198
AC007326.5	2.580176968
AL591806.3	2.578624904
AC092490.1	2.574773749
DLGAP4	2.574299147
DDX3X	2.570272502
LITAF	2.569279373
MARCKSL1	2.568187954
STAP2	2.567995625
COPE	2.552942601
ATP6V0C	2.552037131
TMPRSS13	2.548355409
AC105233.5	2.5458715
RFX1	2.544914919
TBC1D1	2.541473598
UBQLN4	2.540399423
CHSY1	2.536417355
CARD9	2.535302241
S100A16	2.533971122
SPTSSB	2.531988885
KLHL5	2.526043909
CAP1	2.526018066
TULP3	2.525282407
CDC34	2.523205403
KLF5	2.522826862
NEK9	2.519908275
SLC25A21	2.510613298
UBTD1	2.507097374
ALG10	2.49975328
ALOX5	2.49975328
MAF1	2.491105978
CDH3	2.478225118
PPP3CC	2.476196034
RNASE4	2.468079612
DSP	2.467192507
RBM14	2.465735928
CPZ	2.460168893
DSC2	2.450838464
SLC22A25	2.450837373
PCOLCE2	2.445812744
IER2	2.443715862
PRPS2	2.44333368
MTMR6	2.440941941
CD99	2.440385036
RNF214	2.439722448
YTHDF2	2.438420506
KLHDC3	2.434547397
TSR2	2.434113661
FBXO28	2.433937711
PODXL	2.42949019
LINC01521	2.429422187
VEGFA	2.426404978
PLA2G2A	2.414918201
OAZ2	2.412650872
GBA	2.409575358
AC270253.2	2.402585017
SNX4	2.402323186
SELENOT	2.398549059
PYROXD1	2.393232138
PDIA3	2.390461942
TMEM154	2.386463147
TECRP1	2.386021864
GRAMD2B	2.38310208
EXD2	2.379724776
MRPS2	2.369851402
WLS	2.369032779
AC010148.1	2.367665378
HPSE	2.365044868
BTBD6	2.360906821
AL117190.1	2.360112006
PROS1	2.358838673
SYT7	2.358514151
APOL6	2.353367184
COQ10B	2.352968057
FAM214A	2.352146258
CHD1L	2.345840556
ERC1	2.335212012
TMPO.AS1	2.330373253
NDUFA10	2.329694923
SALL1	2.319962415
CRB3	2.316452726
SUPT20H	2.315292518
LCA5	2.31434787
ZNF600	2.314169102
YPEL3	2.311645931
SLC40A1	2.31153819
SUSD3	2.31153819
GPRC5A	2.31153819
FLVCR2	2.31153819
SERHL	2.31153819
PPP2CB	2.311150033
PSAP	2.307408773
TESMIN	2.306542075
AUP1	2.304633407
RINL	2.303132027
NECAP2	2.300904727
HPD	2.296257112
MFAP3	2.29186309
TMEM14A	2.29003268
HSD17B4	2.28703996
ZNF189	2.286324638
C15orf41	2.284102605
MVD	2.282544007
AC100810.1	2.281961244
PRKG2	2.281027459
TNC	2.281027459
AC008050.1	2.281027459
C9orf16	2.276399664
CCDC39	2.275446533
WASH6P	2.272020547
EIF3D	2.26997014
RIOK1	2.269139074
B3GNT7	2.268570812
SLC25A6	2.268431699
AC022211.4	2.267528944
QRSL1	2.267376317
LINC01881	2.265849208
AL021068.1	2.265849208
HPN.AS1	2.265849208
BNIP3P28	2.265849208
ARHGAP27P2	2.265849208
EMD	2.264847709
HMGA1	2.263696738
SEC31A	2.260215655
HBP1	2.257031597
SLC7A5	2.256061366
KANSL2	2.255782601
CSRNP1	2.253769247
DCUN1D3	2.253769247
ARF1	2.250861746
LANCL3	2.250722337
KLK6	2.250722337
CFAP206	2.250722337
ARSJ	2.250722337
SERTAD4	2.250722337
SUMO2P17	2.250722337
AC010328.1	2.250722337
CSGALNACT1	2.250722337
AC103957.2	2.250722337
LINC02577	2.250722337
ZNF630	2.235646824
KLHL25	2.235646824
PALM3	2.235646824
ZC3H12C	2.235646824
EGFR.AS1	2.235646824
AL390728.5	2.235646824
RHOA	2.233366286
LYNX1.SLURP2	2.232197139
SF3B4	2.231478344
MAPK3	2.224691434
CC2D1A	2.223891911
MACROD2	2.223891911
PLSCR1	2.223176718
AP001615.1	2.220622644
FABP3	2.213913328
ZNF204P	2.211305801
FAM160A2	2.21073014
MUT	2.20993519
RAB30	2.207512128
KLRG2	2.205649776
AC093673.1	2.205649776
AL390964.1	2.205649776
LINC01910	2.205649776
AC079140.1	2.205649776
MLLT11	2.201638348
ARL4C	2.199541794
FAM210A	2.195224467
MLANA	2.190728196
AL138479.1	2.190728196
AP2A2	2.190342825
DEDD	2.181813103
IFITM3	2.179688675
LINC02362	2.175857879
BSPRY	2.172094323
SLFN12L	2.167290863
PPP1R14A	2.165666291
SH3BGRL2	2.161610796
TNFAIP3	2.161038804
AC138230.1	2.161038804
CALM2P2	2.161038804
PITX2	2.161038804
TRUB2	2.160075633
PHF1	2.15890133
DCAF6	2.156078954
CDC37L1	2.155526738
TIMM22	2.15264156
CHKA	2.151347638
APOBEC3C	2.149911455
PIGC	2.148742312
PPT2	2.147499525
PCDH1	2.146959121
RPRD1A	2.142933641
AXIN1	2.142171625
XPOT	2.138476758
CREB3	2.136938052
UGP2	2.134933216
CSNK1A1	2.121998393
FAM174B	2.120058808
AL445584.2	2.115427545
GEMIN7	2.111276809
HILPDA	2.110750194
PCYOX1	2.105364872
SCYL3	2.105250449
SP6	2.1005467
HSPA4L	2.098094643
JMJD6	2.093037195
QARS	2.092216112
RABGEF1	2.09065085
TPM1	2.084985189
ZFY	2.083067869
C6orf89	2.083067869
MED20	2.082794832
AGL	2.082088766
FADS3	2.08185587
NAV2	2.08155966
SDHA	2.080882008
SLC4A1AP	2.078508779
SMU1	2.076716123
BMP7	2.075910313
CIZ1	2.075520255
CD9	2.075010841
LINC01016	2.073751948
TRAF6	2.067661306
CS	2.067646458
SULT4A1	2.067348653
SWSAP1	2.067287714
RAB15	2.066955954
AC002094.1	2.066955954
AC275455.1	2.061375422
C1orf43	2.061218485
UCP2	2.058416464
AC027237.3	2.05808503
FABP5P7	2.055488511
SGPP1	2.054868753
RPN1	2.048506895
PLPP2	2.041804296
TUT7	2.036808196
FGGY	2.032288857
IRF1	2.029676606
CAPG	2.028464771
CERS4	2.027084901
GRN	2.023721285
ZNF17	2.02055214
ERVH48.1	2.02055214
NCEH1	2.02055214
CCNL1	2.016095158
ZDBF2	2.011060974
RASD1	2.011060974
ZNF849P	2.011060974
RNF187	2.010877826
CRYBG2	2.01085398
AC092164.1	2.010662893
PIP4P2	2.006778421
SOX15	2.005057437
ATP6V1H	2.003975409
LRRK1	2.003426798
SEC22A	2.002708923
ELP3	2.002585616
TNFAIP1	2.002485908
RAB1A	2.002066045
BASP1	2.001759953
SCD	1.999740455
ERP29	1.993541747
BTNL9	1.990957687
SLC35F1	1.988695753
TDRD7	1.98411516
MET	1.98411516
AC009093.8	1.98411516
SLC6A6	1.98292942
UBXN1	1.982275929
SMAP1	1.981605991
AACS	1.980053531
HEY2	1.979796684
POLR2J4	1.978308518
AC091271.1	1.973279566
ZDHHC13	1.971399389
CPEB1	1.97086081
AL049543.1	1.97086081
LSP1P4	1.96972686
AC006359.3	1.962478863
P2RY1	1.961582971
HINFP	1.959508983
AC010654.1	1.957651138
ANKRD6	1.955937535
QPCT	1.955426338
TOPBP1	1.954159632
GSTA4	1.949793426
RTN3	1.94886724
TECR	1.946469345
NPRL3	1.94516806
AC020978.5	1.944486121
AC008982.1	1.944486121
ZNF410	1.94333168
CHM	1.941831736
IGFBP2	1.940404201
PPP1R2	1.939775139
CCPG1	1.936470781
DDI2	1.935465956
PDLIM7	1.931701889
LY6K	1.931365739
AC005229.4	1.931365739
GPRC5D.AS1	1.931071038
MRPS6	1.928241936
SCT	1.927858409
SARAF	1.926530431
LCMT1	1.92408637
KHDRBS3	1.922826101
G6PC3	1.922143042
UPK3B	1.918542853
SULF2	1.918542853
BRICD5	1.918289968
MICALL1	1.918289968
SMURF2P1	1.918289968
FAM32A	1.916057745
ORC5	1.911964954
UBE2J1	1.910128851
VCPKMT	1.909653521
SIRT4	1.90919793
EXOC2	1.906183921
AC074135.2	1.905258787
RYR2	1.905258787
LINC02315	1.905258787
AC074212.1	1.905258787
FAM71F2	1.905258787
TMUB1	1.89961183
JADE3	1.899376149
MLEC	1.897823328
ANKRD40	1.897604358
AL591742.2	1.894508895
NFKBIA	1.894473152
RSC1A1	1.892272174
INPP4B	1.892272174
ST7.AS1	1.892272174
ANXA2P2	1.892272174
CRIP1	1.891327167
ZFHX2	1.890576771
CYB561D2	1.886879275
PLS1	1.885690319
IFNLR1	1.884817162
PPP1R9A	1.884640639
AP003068.1	1.879330106
AC226119.2	1.879330106
AC079062.1	1.879330106
LINC01843	1.879330106
AP002981.1	1.879330106
PLSCR3	1.875312764
PCMT1	1.875292523
C6orf62	1.871729732
PTOV1	1.870970559
ALAS1	1.867210016
SH3BP5	1.866432561
AC006001.4	1.866229491
FNTB	1.865151816
CST3	1.863222818
SLAIN1	1.86281662
RALBP1	1.861838374
YPEL5	1.859807484
AC023509.3	1.855751842
AC027644.3	1.854896522
NRXN3	1.85360896
PLAC9P1	1.853579516
AC106875.2	1.853579516
IL6ST	1.851568169
EMC10	1.850350697
AL137058.1	1.847999103
DHX32	1.845352066
DTX3	1.844424147
TRPS1	1.844424147
KDF1	1.840931412
AC023051.1	1.840770949
SEMA3C	1.839888493
ZDHHC2	1.837936912
NHSL1	1.836856899
AC061992.1	1.835262175
RAB5C	1.835020041
TSC22D4	1.833572767
IP6K2	1.832213565
NDUFV1	1.82800746
AC097626.1	1.828006836
FAM210B	1.826970617
RND1	1.826123033
AC025219.1	1.826123033
AKTIP	1.823441505
AL392023.1	1.822312162
DSTN	1.821644005
ARHGAP10	1.821098973
HIST1H2AC	1.820746169
RIPOR2	1.819130172
GTPBP8	1.818747755
KCTD14	1.81852781
THAP7.AS1	1.817432183
CARS	1.816779405
ATG12	1.816742468
HMCES	1.816590094
CCS	1.810411607
STON1.GTF2A1L	1.807913208
ZNF816	1.804731238
PRKAB1	1.804025181
BTG1	1.803021995
MARVELD1	1.801466786
TUFM	1.798969312
MIR99AHG	1.798842508
SDHAP3	1.798207507
PQLC3	1.795675785
DKK3	1.793860449
CAV2	1.792667393
RAB5A	1.792465088
STT3A	1.790946167
GLTP	1.789657471
SERPING1	1.789657089
SPARC	1.786035859
CCNDBP1	1.784372577
RTF2	1.783515144
MED10	1.779372646
LHFPL6	1.778898876
MB21D2	1.773292822
RAB27A	1.771012706
FAM234A	1.770637227
SUPV3L1	1.769930161
CASTOR3	1.769232472
OXNAD1	1.766200775
SDCCAG8	1.765767962
PPP1R3B	1.765030393
FOPNL	1.761190086
TCEA3	1.760039675
AL121985.1	1.758630845
SH3YL1	1.755358048
SLC9A3R1	1.754500867
POLE3	1.753971977
PUF60	1.753634596
TRIM21	1.751984761
SNAP23	1.750413394
ARIH2OS	1.748993112
CNOT11	1.748455645
MEG8	1.747012735
BAG1	1.745169165
ZMYM5	1.742681159
ZFYVE21	1.74075452
SMAD7	1.740322736
PTPRF	1.73993102
PPP1R11	1.738480468
PLK2	1.737514195
UBL7	1.733282689
SOCS1	1.730994971
NAA25	1.730247168
DDX41	1.729444245
ABCA7	1.72820307
SSUH2	1.727008357
SLC16A4	1.727008357
DTX2	1.727008357
HLA.DRB3	1.727008357
AC019080.1	1.722911062
OSCP1	1.721786737
USB1	1.715683919
OCLN	1.715610699
AC010729.1	1.715331284
PLAGL1	1.715331284
CCDC102A	1.715331284
SIGIRR	1.713863703
ISG15	1.710363806
ZNF516	1.707753892
ADAMTS12	1.705855893
AL591485.1	1.704968018
HNMT	1.704873231
IPO9.AS1	1.703693646
ESRG	1.7035091
MAGED1	1.703429466
YOD1	1.700717085
NIF3L1	1.699429265
AL356095.2	1.696722914
TEX264	1.695959331
AKAP3	1.692095424
PRODH	1.692095424
LINC00678	1.692095424
MRPL43	1.688472746
FAAH	1.688408916
PIGH	1.687293203
NOTCH1	1.686686826
SLC16A3	1.682756929
AC022706.1	1.682457226
SPRED2	1.682261817
ARHGAP18	1.680536596
TMEM159	1.679916688
REV1	1.679916688
ALOX12.AS1	1.679693364
TMEM42	1.675873203
PDHB	1.675663003
BEND4	1.671732108
ZNF132	1.669017142
SLX1B.SULT1A4	1.669017142
SMARCB1	1.665433816
HHLA1	1.664399639
MAP4K2	1.663254702
IGF2BP1	1.662335938
GOLGA5	1.660842345
NIT2	1.660093113
FAM69A	1.659964197
ACTB	1.658441594
ACTG2	1.657537039
B3GALT4	1.657537039
MYO5B	1.657537039
SCAMP3	1.651622954
PPM1L	1.65130422
SRM	1.651069211
DLD	1.650233329
ZNF592	1.647143308
BMP2	1.646364076
MUM1L1	1.646096266
PDE11A	1.646096266
BIVM	1.646096266
ADD3	1.644134362
WEE1	1.643953757
DYM	1.643774387
AHDC1	1.641565697
MCOLN3	1.640535649
ATP10D	1.634694803
DNAAF1	1.634694803
AC007318.1	1.634694803
NRBF2	1.634029375
PDK2	1.633589428
TTN	1.633324939
ZFAND2A	1.631933373
AC270285.2	1.629134763
TMED8	1.628014375
ATP1B3	1.625461822
HRASLS5	1.623332626
AC104506.1	1.623332626
AC009118.3	1.623332626
CELF4	1.623332626
EAF1.AS1	1.623332626
MT.TL1	1.623332626
AL080317.1	1.623332626
ABHD12B	1.622598363
BX537318.1	1.618548576
TTL	1.616748657
C11orf80	1.615146965
PEX7	1.612784104
BIN1	1.612747181
LINC02352	1.612009715
PIGQ	1.612009715
NPAP1	1.612009715
PDCD2	1.611066106
AC020916.1	1.609397658
BLOC1S4	1.608376442
DGKD	1.607791763
NIPA2	1.605195076
CDH1	1.604718614
FOXP1	1.603438607
HMGCR	1.602359545
DPPA2	1.600726048
PLEKHA7	1.600726048
AC018754.1	1.600726048
AC027688.2	1.600726048
SOCS4	1.599247415
TES	1.598970896
TM2D2	1.598873918
RRNAD1	1.598293173
NEIL1	1.598293173
RIPPLY3	1.594520486
RBM4	1.594213328
TRAPPC6A	1.593116029
ZNF549	1.589056474
AMZ2P1	1.588284102
ZNF500	1.587919945
INO80	1.586025126
RAE1	1.585971467
SHTN1	1.584417754
MSRB1	1.58408051
C1RL.AS1	1.582171598
TERF2IP	1.580144902
PNRC1	1.57914758
AL359740.1	1.578276355
HIST3H2A	1.577998697
PDE9A	1.577546819
AC093512.2	1.576052549
ZNF233	1.574141111
VAMP5	1.573372659
CUL4A	1.572653246
LINC01238	1.56975844
PHF11	1.56969655
ARL1	1.566674217
MARS	1.56201329
ARHGAP29	1.561619464
ARHGAP32	1.560214706
DGCR5	1.5581407
WASH7P	1.555938155
FUT8	1.551464926
AKAP8L	1.54994024
BBX	1.548844069
CCDC47	1.543929219
GGH	1.54388468
EIF5	1.543656144
EXOC5	1.543233973
FLNB	1.542812408
LAMA4	1.54222098
ZNF414	1.542164264
AC110285.7	1.540664222
ARHGAP27	1.539903208
STK38L	1.539577163
TP53I3	1.537427289
ZER1	1.536029398
AC106869.1	1.534739482
PACS1	1.534711813
PCDHB1	1.534711813
CASTOR1	1.531912253
ABHD4	1.531240176
CTU2	1.528216948
CTSV	1.5278814
SUMF1	1.527387729
GATA3.AS1	1.526381885
DPF2	1.523934533
SEMA3F	1.523127736
OLFM2	1.522410436
YBX3	1.520378144
ASNS	1.520278565
HOXA5	1.519424186
TLNRD1	1.519424186
AC002472.2	1.519424186
CEP72	1.516783328
LINC02582	1.514953457
AC010624.1	1.510623345
RAB31	1.510123122
LINC00680.GUSBP4	1.509408444
DHCR7	1.509129917
KALRN	1.509114981
AL356968.2	1.508541155
GM2A	1.507264561
FBXO25	1.507041077
PKM	1.506449056
HEBP2	1.505398336
SLC25A40	1.504073084
CDC23	1.501847417
CD164	1.501372964
TMEM237	1.500288635
ZNF350	1.500224236
ATXN10	1.498804773
SOX17	1.498630452
KIF25	1.498630452
MGLL	1.498630452
P2RX5	1.498630452
PAX8.AS1	1.497991871
EPHX2	1.497593894
H1FX	1.497511687
PDSS2	1.496048873
SYDE2	1.495756698
TMEM41A	1.495706096
WDR18	1.495564567
PAM	1.493525212
ECHS1	1.491446425
UBE3B	1.49117577
GRM8	1.488286437
APEH	1.487882875
ELAVL1	1.487367448
CYB561	1.487123476
EMC7	1.485517213
USP8	1.485459833
NARF	1.485448074
OR2A1.AS1	1.485284226
CNOT2	1.484193831
VPS11	1.483358203
KSR1	1.477977631
MBD6	1.477977631
RN7SL597P	1.477977631
ZC3H12D	1.477977631
PPP1R15A	1.477819386
MYO6	1.471188089
