Gene	Rank
CYP1B1	5.874384695
LINC01896	5.861585153
SPSB3	5.853475343
PLD3	5.836195204
CYBC1	5.829445364
SHMT1	5.824588431
PDXK	5.82440427
DONSON	5.815791889
CARS	5.799175419
RHBDD2	5.79705804
ACAA1	5.788094396
THY1	5.762435975
LAD1	5.760108359
TM7SF3	5.755381064
COPS7A	5.747273705
TNFRSF12A	5.740587248
PROM1	5.736203609
PDPN	5.721761124
CYTH2	5.718231992
ZNF691	5.717252289
CDK5RAP1	5.712926903
ZGPAT	5.69401953
FHL1	5.686452921
SLC38A5	5.677553788
ZBTB17	5.676248045
EEF1AKMT4	5.672005728
RCE1	5.664744469
QRICH1	5.663473148
LRRC8D	5.660241511
ZMYND19	5.657515035
HOXA1	5.656717673
ZNF384	5.653482672
FBXO6	5.638006798
TRAF4	5.630686672
FKBP4	5.626619719
PTMS	5.623673151
ZPR1	5.623217246
PPP1R15A	5.621028651
NT5C2	5.61645817
ZNF410	5.615297434
CNTLN	5.611663819
KXD1	5.609422594
MAPKAPK5	5.607917684
GGT7	5.606582969
ASMTL	5.606382282
INTS14	5.596686524
DDX56	5.590496223
FOS	5.584664221
KIF1A	5.582881012
TMCO4	5.577491756
SETD3	5.570653624
OVOL2	5.570649208
PITPNC1	5.568038962
LMBR1	5.565269186
GALNT3	5.558033964
HARS2	5.557165594
PDXP	5.554941134
PIAS4	5.533877569
ARRDC1.AS1	5.524971847
ABCF2	5.52394109
GINS1	5.521838217
PTP4A1	5.520050936
VPS4A	5.518904376
ISYNA1	5.511230024
CNEP1R1	5.50600862
SCAMP2	5.503663508
ABCD4	5.50282248
LRRC8C	5.502718621
FANCG	5.500827802
GPM6B	5.500411842
ELAC2	5.49420607
ALDH4A1	5.492378919
SFXN2	5.490028507
KHK	5.481247112
SPR	5.481247112
JUP	5.473236387
PBXIP1	5.472913032
NFYC	5.459637283
RNF220	5.450757244
PAQR3	5.444668772
ALDH3A2	5.441532262
LOXL2	5.43797411
ZNF204P	5.432548729
SORD	5.428847113
RAB25	5.428107836
HLA.E	5.422457067
USP39	5.422222377
SMAD1	5.419865879
SLX1B	5.419253188
SLCO4C1	5.419184792
UNG	5.417486251
NSFL1C	5.416008115
HKR1	5.414560552
FBXW5	5.411875056
CDC34	5.406207912
SERTAD1	5.405554217
FAM83D	5.402579211
HYLS1	5.400768014
RCC1L	5.399259657
SERINC2	5.393420655
RNF227	5.385985883
RFWD3	5.381224371
TSPAN2	5.37337319
CAPNS1	5.370435958
CDIP1	5.363579958
CD81	5.362288682
MBOAT7	5.357838025
IGHMBP2	5.354549342
DIRC2	5.352198465
ZNF600	5.347110918
PISD	5.345837518
CTTNBP2NL	5.342330549
TMEM222	5.337230638
RBPMS2	5.335935042
RMND5B	5.331614295
ZNF518B	5.327076918
RNF126	5.323582335
CSNK1D	5.321515354
NOC2L	5.313933967
SPTBN1	5.311940342
FSCN1	5.307492963
BCKDK	5.307385202
GSDMD	5.304324881
ZNF317	5.30393747
RNF11	5.30236298
ZDHHC9	5.300778362
ANAPC7	5.299255702
VRK3	5.294818924
NIT1	5.284547886
PIGT	5.283700391
RNF144A	5.28211142
P3H1	5.281395932
NFYA	5.278196392
PARS2	5.275358558
COG4	5.270688065
NSUN5	5.266794698
SEC22C	5.262341722
HAGLROS	5.260121779
TOR3A	5.259892903
SUMF2	5.258848457
COG7	5.257404987
FBXL3	5.255708446
MKS1	5.252056237
LHPP	5.246618892
PHF23	5.245214186
ZYX	5.243078164
PPP5C	5.242249734
PRMT5	5.241320986
IGSF8	5.231515367
ENPP4	5.23085332
TOLLIP	5.228949801
SLC26A6	5.228942178
JMJD8	5.228848541
SIGMAR1	5.223446674
MED16	5.220268782
AP3M1	5.208741019
SPTSSB	5.208081689
GRB2	5.202513495
OTULINL	5.197414134
GNL1	5.195614527
SRSF4	5.19082695
E2F4	5.182691566
AGBL5	5.176430553
ARHGEF39	5.171698196
TSPAN13	5.166707268
ENHO	5.161326707
SLC3A2	5.15548757
PDE6B	5.150769262
CCDC74A	5.143616164
C9orf3	5.134826133
DND1	5.133618118
ITSN1	5.133441272
SGF29	5.128387982
MLXIP	5.11751096
DPYSL4	5.114154956
PHLDA1	5.112256619
MYADM	5.109773184
UGT3A2	5.107788444
MCRS1	5.10772033
RBM45	5.102035261
ACAD8	5.088590396
TMED3	5.087237708
WDR5	5.086725131
NDRG2	5.078107747
DOK5	5.075000549
AC006001.3	5.074611638
NT5C3B	5.069297127
LSAMP	5.068666453
SLC2A8	5.06790761
IMPA2	5.066571575
MFSD1	5.062343886
DTNB	5.061352405
SHARPIN	5.05975217
KTI12	5.056768221
HABP4	5.054666085
C2CD6	5.053203258
SHISA5	5.049831663
CYFIP1	5.03953532
TUBGCP4	5.035679235
APEH	5.03207232
PNPLA2	5.027250381
AC090114.3	5.026963977
NSF	5.025603473
AP003396.5	5.024976145
PMVK	5.024279484
TPD52L2	5.01840132
FEN1	5.016758501
DAXX	5.015276238
SPART	5.013921753
TTI2	5.007635554
SLC5A6	4.995230881
LRRC61	4.988326307
OSGEP	4.986240038
AC004147.2	4.97487742
GCDH	4.973490206
PRR36	4.972939401
SLC35B2	4.96506272
GFM2	4.96289003
IL23A	4.957610827
SLC9A3R2	4.957557533
WDR83	4.956605277
EXD2	4.954959856
SERGEF	4.950275212
SP2	4.947583047
NFKBIA	4.944726931
ZFP36L2	4.944181993
GPI	4.942009446
AP4E1	4.941117272
MFSD5	4.938095631
TENT5B	4.933839698
GDE1	4.933828155
CHST4	4.914394358
TACO1	4.912430428
AKAP17A	4.912191987
SPPL3	4.903952299
KIAA1191	4.898558153
DLX5	4.897051134
WDR59	4.894612763
LYPLA2	4.892060863
KCTD2	4.891318295
GLUD1	4.889298362
ACTR3B	4.887708119
LDAH	4.883169312
CIAO1	4.882657608
PIGS	4.880003616
ATP6V1B2	4.877229917
MYO6	4.876951776
PRUNE1	4.872638801
HYAL2	4.864785956
TAF6	4.863735323
AC026464.4	4.863179159
CHKA	4.859567207
PLSCR3	4.845777261
AC090616.2	4.845764591
GSN	4.844902163
PPP2R5D	4.828722006
CLK3	4.827588149
UTF1	4.819153292
DDX59	4.81693926
CHAF1B	4.816031155
ENO4	4.810029806
AL161431.1	4.808866904
RIMKLB	4.808812582
SPINT1	4.808452898
FCHO1	4.802325482
LAMC2	4.800915253
TWF2	4.793776153
SLC52A2	4.792813454
SNAP47	4.790846613
CSRP1	4.789799993
TUBB2B	4.784771574
HID1	4.78271294
TPBG	4.777980239
IGSF1	4.776637447
TOP1MT	4.776368177
ANAPC5	4.775287368
IFT46	4.762728047
EPHX3	4.761554504
SLC25A46	4.752959842
TAMM41	4.75134988
PIAS2	4.747827621
TOMM34	4.743549793
RNF4	4.739312712
HDHD3	4.730274424
LITAF	4.730272532
ANKZF1	4.726831774
LLGL2	4.725949686
RNPEP	4.715016888
CDCA8	4.710074966
GPR137B	4.705888356
CLPTM1L	4.70568147
HRAS	4.70487695
PIP4P1	4.704392252
ZNF7	4.703402235
AK3	4.701623114
MINPP1	4.698300687
NKAIN4	4.694567026
PI4KAP2	4.690985933
COQ9	4.689076708
GAMT	4.687862913
ZNF20	4.681077241
DNPEP	4.675635428
SLC9A3R1	4.675147876
CYFIP2	4.674176886
CD1D	4.674168539
IRF9	4.673558086
ESRP1	4.671667173
WDR1	4.670662095
THOC6	4.66659241
WASHC2A	4.664142548
DLAT	4.66388379
CYP1B1.AS1	4.66354525
CCDC106	4.661386977
CCNL2	4.65772863
TEX264	4.656050506
AL139011.1	4.651941642
GPC4	4.647324656
SHC1	4.645858242
PTOV1	4.645705627
CTXN1	4.633032074
ICMT	4.632271647
ATP6AP1	4.630578324
FAM19A5	4.629881135
DKK3	4.627735292
CENPVL1	4.625891233
ARFGAP3	4.625782257
MMP23B	4.622195748
ZNF44	4.621165468
DCAF6	4.620437448
GALE	4.619792526
RIOK3	4.617963161
AAR2	4.617239622
TRPM3	4.616904465
SORD2P	4.614066989
VRTN	4.61332984
ZFP36	4.612165464
METTL1	4.611938473
ARIH2	4.609901466
OPA3	4.608323358
STRADA	4.603866953
RHBDL3	4.603405801
RBM23	4.602774392
TYW1	4.600990007
AC007906.2	4.600635448
DDRGK1	4.600359458
ABHD11	4.596530812
KRT7	4.595768256
TRBC2	4.59325509
PPM1H	4.5930288
TMEM43	4.589706303
TRIM68	4.588910758
CPSF4	4.588865897
DMAP1	4.581643512
PEX10	4.580856837
ASCC1	4.576684799
FAM220A	4.575060464
AARS	4.574648619
SHTN1	4.567947493
AC008438.1	4.567687117
ANGPTL2	4.562862624
CBS	4.562453424
ILVBL	4.561378515
DCLK1	4.560234574
PSMF1	4.559899132
SORT1	4.556944423
AP000943.2	4.555606495
ENTPD6	4.55119208
CAPG	4.550394911
KAT5	4.546740481
TRIM44	4.546598225
HEBP1	4.543316379
MRGBP	4.540658384
STOM	4.538245059
SMPDL3B	4.531958693
BRD3	4.531872937
ACO2	4.529307594
TAX1BP3	4.52866341
GBE1	4.523871482
APBB2	4.523842008
ZNF414	4.521887449
SPON1	4.511232
PKMYT1	4.507687866
GALT	4.506628865
SLC35A4	4.502666424
GABBR1	4.502286936
TPTEP2.CSNK1E	4.498444516
CHST11	4.474053019
LPCAT3	4.474015523
THAP7	4.470645981
SLC7A5P1	4.468714662
RAB20	4.468136651
AZIN1	4.46770389
E2F1	4.467252282
HLA.C	4.46029493
MCMBP	4.459038022
PARN	4.456231825
B4GAT1	4.455295374
GLB1	4.454770926
ENDOG	4.45380263
HSPBP1	4.449817351
CHMP1A	4.449454434
DDX19B	4.447865383
SF3A1	4.446561336
CD74	4.443984635
MCU	4.441834166
WDSUB1	4.435511653
NECAP2	4.435176163
SH3BGR	4.435166193
AKIRIN2	4.433353053
SAV1	4.430845187
RALY	4.426641657
RRN3	4.4259538
CNOT11	4.425726205
CRELD2	4.424527068
STIL	4.423042021
ZNF830	4.422308669
TSPYL2	4.413978457
TIMM22	4.41357327
CCDC115	4.412909392
TCF7	4.409472653
SP5	4.406760564
ZFAND3	4.404883453
ARAF	4.404250191
PRKAB1	4.402477867
ASB16.AS1	4.402348375
PREP	4.401886665
SESN1	4.400975041
EXOC6	4.399185398
CERS5	4.398939597
BAG6	4.396801481
INTS4	4.389601519
SLC39A1	4.386379859
UHRF1BP1L	4.384282178
BYSL	4.382968763
KIAA1958	4.379929143
PLEKHO1	4.378623703
INTS9	4.377324388
RPUSD3	4.372979976
DUSP5	4.369677196
MAP1B	4.368795141
PHOSPHO2	4.36585178
PI4KAP1	4.364417409
CPNE1	4.360745514
GAD1	4.36039828
HGS	4.360381612
TMEM38A	4.358672518
MECP2	4.356145627
GNAS.AS1	4.354033767
P4HB	4.353704648
SEC23B	4.352316558
SCARB1	4.347099563
KPNA1	4.347095184
IRF6	4.346999315
RITA1	4.346989689
IGFBP6	4.344010648
MCM4	4.342012211
NUP62	4.340755466
C11orf68	4.338784843
DSEL	4.336646112
PXYLP1	4.335252538
MGAT4B	4.331339692
PDZD8	4.321571869
FAM72B	4.316915032
RASSF1	4.314259144
PIAS3	4.313012796
IDH2	4.311852368
NFE2	4.311382524
SOX3	4.309340597
FKBP8	4.307568568
CITED2	4.302733713
RNF167	4.300199143
PHGDH	4.296625657
TRMT1L	4.290376463
ARL8B	4.288758392
ALDOC	4.287371235
SLC35A5	4.282926177
LONP1	4.28234124
ATF2	4.277408815
LIMD2	4.274005742
TBCCD1	4.272536948
GALK1	4.271962022
GPAA1	4.269321043
USP3	4.268111334
GMPR2	4.267419573
TOMM40	4.266751506
FAM110A	4.265197869
ZNF620	4.265171837
AC105233.5	4.258942465
BST1	4.258884241
TSEN34	4.257569148
CCDC136	4.257460341
EXT2	4.253650096
AC096537.1	4.252579874
CIB2	4.248833621
WIPF3	4.244043925
VASH2	4.242571567
TFDP1	4.242493443
ANKRD18CP	4.242462908
TKT	4.238896611
KCNQ2	4.236479824
DCAF4	4.231195748
TACR1	4.230888605
BLMH	4.229390042
COL4A6	4.226409851
MEG3	4.22185865
ITGA6	4.221616189
GPS1	4.219845994
SERTAD3	4.21637893
DUSP14	4.21408789
TOP3B	4.213627271
DCPS	4.21244972
SLC39A13	4.209240624
STARD10	4.20616543
E2F6	4.201807471
RAB8A	4.199312304
FAM149B1	4.198693352
MIPEP	4.198186743
EHMT1	4.196465312
MFSD13A	4.195308012
ACD	4.194688741
GLTP	4.193739445
ZNF423	4.1902496
NAT10	4.189397627
LGALS3BP	4.189284038
CS	4.188479256
MARK3	4.188112898
CEPT1	4.186426597
YIPF3	4.181103244
AAGAB	4.18040801
DPH2	4.178308123
TTC31	4.177467875
FGFR4	4.175504062
POM121	4.173622321
MCM5	4.165100427
NCSTN	4.164555995
RHEBP1	4.159882486
STK26	4.159659773
PPP2R3B	4.158128192
ZNF564	4.155285105
WDFY1	4.153912391
CUL2	4.153404287
PIGO	4.151696917
STIMATE	4.146441036
CNN2	4.144188647
IFT122	4.141561065
NUDT16L1	4.139282509
STAM2	4.139064665
ZDHHC2	4.13880754
ATP13A2	4.138791535
CNP	4.137569031
MAGED4B	4.136523866
WASHC1	4.133998572
ELOF1	4.126310572
CDK5	4.123120408
PSMG3.AS1	4.122829841
EGLN2	4.12201209
STRADB	4.120692335
SLC11A2	4.120325256
RAB22A	4.11920523
MPP7	4.119012611
DPH7	4.11452691
NNAT	4.114353684
SNCG	4.109464901
PFKM	4.107049443
AP000347.2	4.105348444
B4GALT2	4.10268866
HERC6	4.096622117
CLTB	4.095123933
ESYT2	4.094223162
CCDC51	4.090882427
SIPA1	4.090576848
BECN1	4.089504198
PLIN3	4.088190657
PRPF4	4.078723745
CREB3L1	4.078085175
KIAA0391	4.073742668
PDLIM7	4.072141397
NCOA4	4.069128044
HDAC3	4.067452554
GOT1	4.065526628
MAP2K4	4.064855464
C2orf68	4.062850143
GPATCH3	4.062268382
TBC1D22B	4.058010695
UBE2Q1	4.054884375
BRD4	4.053754274
SCPEP1	4.050950987
PREB	4.050186664
NAPA	4.047987183
DLGAP4	4.045878517
KLF10	4.045491368
POLR3C	4.044158149
HDAC5	4.042339863
VPS52	4.040328959
ZW10	4.039203089
ZFAND2B	4.039149604
SPAG5	4.033707265
EIF3B	4.031064451
ENKUR	4.027156336
PELO	4.026504634
C20orf96	4.023906833
BIN1	4.022771873
FUT8	4.022217901
ATP23	4.018707607
C6orf132	4.018705642
BIN3	4.018700439
ARPC4	4.017410905
GABRB3	4.017007435
ECHDC2	4.015606074
SETD6	4.012141006
DIXDC1	4.009100631
AP000688.1	4.007154608
MICB	4.006895888
MLST8	4.006111455
HMCES	4.005140389
SERPINB9	4.00005259
SPRY4	3.999194175
MLYCD	3.994245687
AC239798.1	3.992653237
BCAR1	3.992426284
RTKN	3.990190071
CPXM1	3.990069195
METTL13	3.989993819
TAF5	3.989993819
CRLF1	3.989567475
CD82	3.98930036
MB21D2	3.988066443
AUP1	3.986512204
GPC1	3.985267057
USB1	3.984392518
NAT9	3.9837322
CHTF8	3.982315518
ZFP69B	3.977984947
TTC5	3.977361296
POLE3	3.976154241
ANXA7	3.974616256
CDT1	3.973657501
COX15	3.972762456
LMNB2	3.972656158
CAT	3.968683082
NPEPL1	3.968080742
PNPT1	3.962082769
GLDC	3.956920007
CTBP1	3.953959245
DARS2	3.951135723
MRPL49	3.949906544
SEMA3A	3.949851493
MSH3	3.949839999
ACOT7	3.947282113
SLC7A6OS	3.946067423
UBE2J2	3.944452859
ALKBH4	3.942601932
KIF1BP	3.941910066
WWC2	3.940719942
TBL3	3.938669648
GRK6	3.934016058
FN3KRP	3.932751975
MTM1	3.924282936
KIF27	3.924062325
VWA5A	3.922077063
C1orf198	3.921352667
AL355877.1	3.921247863
TRIP10	3.918404303
TOM1	3.909329427
ABHD4	3.909237588
CYB5R3	3.906585173
HBZP1	3.905541571
COASY	3.902591666
PLPP2	3.900447551
PYGL	3.899436318
GRB7	3.897828307
TRPC4AP	3.89557282
SLC25A23	3.894717205
IP6K1	3.891675626
UMAD1	3.891675626
TCFL5	3.891135279
AL135905.2	3.887715754
AP1M2	3.886580579
PRKX	3.886178214
ID4	3.882441765
KCNS3	3.880254457
ZNF761	3.876573279
KLF11	3.876037568
GTF3C5	3.874552633
MLH1	3.873645167
HIST1H2AG	3.868650134
SRP68	3.865566337
GLI4	3.865468708
PLK1	3.864869006
MECR	3.864386721
ADD2	3.858764675
PANK4	3.858409368
HTD2	3.850617255
CRLF3	3.845931785
TMEM125	3.845203168
TAZ	3.84274946
PRKCZ	3.840737678
KDELR1	3.838266568
KCNN1	3.836777603
NUDT16	3.836370018
PPP1R12C	3.834472971
PDIK1L	3.833315169
MSANTD3	3.833301366
KLHDC9	3.832999303
PGGHG	3.830041649
EXOC1	3.829153337
CHMP4B	3.827384736
ASRGL1	3.823268307
WBP2	3.822592567
DEDD	3.822046469
CGN	3.815133875
DACH1	3.814911008
USP4	3.813502646
FAM234A	3.812701554
STX5	3.809465974
GTPBP3	3.809031062
RANBP3	3.808514331
ESRG	3.804378823
SPTLC2	3.803234286
RHOG	3.802932889
CORO2A	3.802703535
NEU1	3.801851826
FANCF	3.801715056
ZNF16	3.800812149
ZSCAN10	3.79861722
YJU2	3.798101183
RBM14.RBM4	3.792369789
DAP	3.79139918
STOX1	3.790110445
PIGV	3.789240247
OS9	3.78798666
RINT1	3.787135441
FAM50A	3.781354957
MEN1	3.780284995
RHOT2	3.779237288
GABARAPL1	3.77855477
DLG2	3.767197863
NECAP1	3.765801155
MAP1S	3.765589621
POLD2	3.764105347
FOXK2	3.761727664
CIRBP	3.751820364
MAPK9	3.747331882
AC243772.3	3.747205083
MUL1	3.746338311
TMEM92	3.745286092
AC012184.2	3.744736151
SPINT1.AS1	3.743257757
POLR2A	3.738157699
DHRS4	3.736118404
KYAT1	3.735605909
NCK1.DT	3.731976157
IPO11	3.729482577
STK24	3.729078591
SETD7	3.728030897
TXNDC11	3.724775275
SAMD15	3.724273938
AP1M1	3.720888417
C16orf45	3.720423405
SF3B4	3.718979336
ARRDC1	3.718762237
FBLN1	3.718676407
MRPS2	3.718506613
CNPPD1	3.717541713
TMEM74	3.717314092
VSNL1	3.716593922
RNF216	3.71625471
SLC25A4	3.714165869
TUT1	3.71228717
IRF7	3.709626842
FRAT2	3.708605527
AC048341.2	3.704741557
GNS	3.704180835
TRAF2	3.703842317
PRKAR1B	3.702489079
CPPED1	3.702148032
CCDC84	3.701099443
INTS11	3.700596047
MCCC1	3.699348494
ATG7	3.698894369
CENPO	3.697126342
ERC1	3.695579291
CXXC5	3.694667139
BMPR1A	3.693196088
TRMT6	3.690810252
SIRT6	3.687082636
TEAD4	3.684322791
CNTNAP3	3.683333001
LPAR2	3.682377341
USP21	3.681166903
MAN1B1	3.679357378
CHD1L	3.679174213
DNAJC30	3.677581574
RAB39B	3.675650412
ZNRF1	3.673950021
DCK	3.673450587
PRPF3	3.665874473
MED1	3.665441971
RIC8A	3.6651533
ANKRD13C	3.664888081
TRIM28	3.663892297
NUFIP1	3.660259436
ZNHIT2	3.656750902
RAB5A	3.653762044
METTL8	3.651693398
PKIA	3.647967416
ATP1A1	3.643404965
ACO1	3.642397898
NMRAL1	3.641247755
GYG2	3.634383954
MED27	3.630700156
IQCA1	3.626628226
CDCA4	3.624659857
MCOLN3	3.623834981
SGMS1	3.623545652
SEPTIN8	3.623163701
CCNE1	3.622381095
MBD2	3.621138389
CDK20	3.620560584
LPXN	3.615556956
GDI1	3.61489606
EPHX2	3.610697868
NLGN4Y	3.608938997
HPN	3.60623437
GPKOW	3.605075504
ARPC1B	3.603565725
QSOX1	3.603402411
HIST1H2AH	3.602656419
P4HA2	3.60214082
DDX43	3.602079538
SERINC5	3.600193143
B3GNT2	3.599688147
AMACR	3.596823283
ZNF692	3.596767967
AATF	3.595964168
PBLD	3.59535055
KIF15	3.594012821
PDLIM1	3.59258773
METAP1	3.590294107
2-Mar	3.58862804
LY6E	3.587791935
SCNN1A	3.587454201
FCGRT	3.587085376
TBC1D17	3.58551843
ATG13	3.583851034
CSTF2	3.581361609
IBA57	3.581205366
FOXO3	3.580813525
BAD	3.58048937
C15orf38.AP3S2	3.580237634
KEL	3.579341569
DDX20	3.577744122
SCAMP4	3.576699507
RPH3AL	3.573483092
FBXL6	3.573483092
CXCL14	3.571864624
ATXN7L1	3.567110605
ZNF33B	3.566810466
VPS37B	3.565510544
TRIM4	3.564967302
THAP12	3.561979395
HIST2H3C	3.561205674
TADA3	3.558685445
MSTO1	3.558479662
CRTAP	3.55240261
TOX4	3.550398013
TJP3	3.550054519
DENND4B	3.550054519
USP40	3.550045326
ZNF66	3.550027537
COTL1	3.548745151
HSPA12A	3.547402746
TNFRSF1A	3.544204388
OLFML3	3.543210071
TCF25	3.542807723
PICK1	3.541751848
PRKAR2B	3.540464937
UBE2D4	3.536229127
WRNIP1	3.535270767
NRBP1	3.534424362
CTNNBL1	3.533382554
CNKSR1	3.532156592
DERL1	3.531504744
RACGAP1	3.531014145
CTSB	3.530987856
HSDL1	3.529421025
UBALD1	3.527166569
PHF19	3.525218228
TTC29	3.524276328
ENO2	3.523568684
ZNF563	3.522279365
RGMB	3.52174009
HAUS8	3.521404477
MAP2K2	3.520530866
TRAPPC11	3.518461872
TTC27	3.518333044
ANKLE2	3.516607404
EML1	3.516397649
DUSP22	3.513681431
DCAF11	3.51331151
ADM	3.510964083
